Sample No., Time (ms), Motor Count 
174, 870, 236
175, 875, 237
176, 880, 238
177, 885, 240
178, 890, 241
179, 895, 242
180, 900, 244
181, 905, 246
182, 910, 247
183, 915, 248
184, 920, 250
185, 925, 251
186, 930, 252
187, 935, 254
188, 940, 256
189, 945, 257
190, 950, 258
191, 955, 260
192, 960, 261
193, 965, 262
194, 970, 264
195, 975, 265
196, 980, 267
197, 985, 268
198, 990, 270
199, 995, 271
200, 1000, 272
201, 1005, 274
202, 1010, 276
203, 1015, 277
204, 1020, 278
205, 1025, 280
206, 1030, 281
207, 1035, 282
208, 1040, 284
209, 1045, 285
210, 1050, 287
211, 1055, 288
212, 1060, 290
213, 1065, 291
214, 1070, 293
215, 1075, 294
216, 1080, 296
217, 1085, 297
218, 1090, 299
219, 1095, 300
220, 1100, 302
221, 1105, 303
222, 1110, 304
223, 1115, 306
224, 1120, 308
225, 1125, 309
226, 1130, 310
227, 1135, 312
228, 1140, 314
229, 1145, 315
230, 1150, 316
231, 1155, 318
232, 1160, 319
233, 1165, 320
234, 1170, 322
235, 1175, 323
236, 1180, 324
237, 1185, 326
238, 1190, 328
239, 1195, 329
240, 1200, 330
241, 1205, 332
242, 1210, 333
243, 1215, 335
244, 1220, 336
245, 1225, 337
246, 1230, 339
247, 1235, 340
248, 1240, 342
249, 1245, 343
250, 1250, 344
251, 1255, 346
252, 1260, 347
253, 1265, 348
254, 1270, 350
255, 1275, 352
256, 1280, 353
257, 1285, 354
258, 1290, 356
259, 1295, 357
260, 1300, 358
261, 1305, 360
262, 1310, 361
263, 1315, 362
264, 1320, 364
265, 1325, 366
266, 1330, 367
267, 1335, 368
268, 1340, 370
269, 1345, 371
270, 1350, 372
271, 1355, 374
272, 1360, 376
273, 1365, 377
274, 1370, 378
275, 1375, 380
276, 1380, 381
277, 1385, 382
278, 1390, 384
279, 1395, 385
280, 1400, 387
281, 1405, 388
282, 1410, 390
283, 1415, 391
284, 1420, 392
285, 1425, 394
286, 1430, 396
287, 1435, 397
288, 1440, 398
289, 1445, 400
290, 1450, 401
291, 1455, 402
292, 1460, 404
293, 1465, 406
294, 1470, 407
295, 1475, 408
296, 1480, 410
297, 1485, 411
298, 1490, 412
299, 1495, 414
300, 1500, 416
301, 1505, 417
302, 1510, 418
303, 1515, 420
304, 1520, 421
305, 1525, 422
306, 1530, 424
307, 1535, 426
308, 1540, 427
309, 1545, 428
310, 1550, 430
311, 1555, 432
312, 1560, 433
313, 1565, 434
314, 1570, 436
315, 1575, 438
316, 1580, 439
317, 1585, 440
318, 1590, 442
319, 1595, 443
320, 1600, 444
321, 1605, 446
322, 1610, 448
323, 1615, 449
324, 1620, 450
325, 1625, 452
326, 1630, 453
327, 1635, 454
328, 1640, 456
329, 1645, 458
330, 1650, 459
331, 1655, 460
332, 1660, 462
333, 1665, 463
334, 1670, 464
335, 1675, 466
336, 1680, 467
337, 1685, 469
338, 1690, 470
339, 1695, 471
340, 1700, 473
341, 1705, 474
342, 1710, 476
343, 1715, 477
344, 1720, 478
345, 1725, 480
346, 1730, 482
347, 1735, 483
348, 1740, 484
349, 1745, 486
350, 1750, 488
351, 1755, 489
352, 1760, 490
353, 1765, 491
354, 1770, 493
355, 1775, 494
356, 1780, 496
357, 1785, 497
358, 1790, 499
359, 1795, 500
360, 1800, 502
361, 1805, 503
362, 1810, 505
363, 1815, 506
364, 1820, 508
365, 1825, 509
366, 1830, 511
367, 1835, 512
368, 1840, 514
369, 1845, 515
370, 1850, 517
371, 1855, 518
372, 1860, 520
373, 1865, 521
374, 1870, 523
375, 1875, 524
376, 1880, 526
377, 1885, 527
378, 1890, 529
379, 1895, 530
380, 1900, 532
381, 1905, 533
382, 1910, 535
383, 1915, 536
384, 1920, 538
385, 1925, 539
386, 1930, 540
387, 1935, 542
388, 1940, 544
389, 1945, 545
390, 1950, 546
391, 1955, 548
392, 1960, 549
393, 1965, 550
394, 1970, 552
395, 1975, 553
396, 1980, 555
397, 1985, 556
398, 1990, 558
399, 1995, 559
400, 2000, 560
401, 2005, 562
402, 2010, 563
403, 2015, 564
404, 2020, 566
405, 2025, 568
406, 2030, 569
407, 2035, 570
408, 2040, 572
409, 2045, 573
410, 2050, 574
411, 2055, 576
412, 2060, 578
413, 2065, 579
414, 2070, 580
415, 2075, 582
416, 2080, 583
417, 2085, 584
418, 2090, 586
419, 2095, 587
420, 2100, 588
421, 2105, 590
422, 2110, 591
423, 2115, 593
424, 2120, 594
425, 2125, 595
426, 2130, 597
427, 2135, 598
428, 2140, 600
429, 2145, 601
430, 2150, 602
431, 2155, 604
432, 2160, 605
433, 2165, 606
434, 2170, 608
435, 2175, 609
436, 2180, 611
437, 2185, 612
438, 2190, 614
439, 2195, 615
440, 2200, 616
441, 2205, 618
442, 2210, 620
443, 2215, 621
444, 2220, 622
445, 2225, 624
446, 2230, 625
447, 2235, 627
448, 2240, 628
449, 2245, 629
450, 2250, 631
451, 2255, 632
452, 2260, 634
453, 2265, 635
454, 2270, 636
455, 2275, 638
456, 2280, 639
457, 2285, 640
458, 2290, 642
459, 2295, 644
460, 2300, 645
461, 2305, 646
462, 2310, 648
463, 2315, 649
464, 2320, 650
465, 2325, 652
466, 2330, 654
467, 2335, 655
468, 2340, 656
469, 2345, 658
470, 2350, 659
471, 2355, 660
472, 2360, 662
473, 2365, 663
474, 2370, 665
475, 2375, 666
476, 2380, 668
477, 2385, 669
478, 2390, 670
479, 2395, 672
480, 2400, 674
481, 2405, 675
482, 2410, 676
483, 2415, 678
484, 2420, 680
485, 2425, 681
486, 2430, 682
487, 2435, 684
488, 2440, 685
489, 2445, 686
490, 2450, 688
491, 2455, 689
492, 2460, 690
493, 2465, 692
494, 2470, 694
495, 2475, 695
496, 2480, 696
497, 2485, 698
498, 2490, 699
499, 2495, 701
500, 2500, 702
501, 2505, 704
502, 2510, 705
503, 2515, 706
504, 2520, 708
505, 2525, 709
506, 2530, 710
507, 2535, 712
508, 2540, 714
509, 2545, 715
510, 2550, 716
511, 2555, 718
512, 2560, 719
513, 2565, 720
514, 2570, 722
515, 2575, 724
516, 2580, 725
517, 2585, 726
518, 2590, 728
519, 2595, 729
520, 2600, 730
521, 2605, 732
522, 2610, 734
523, 2615, 735
524, 2620, 736
525, 2625, 738
526, 2630, 739
527, 2635, 740
528, 2640, 742
529, 2645, 744
530, 2650, 745
531, 2655, 746
532, 2660, 748
533, 2665, 749
534, 2670, 750
535, 2675, 752
536, 2680, 754
537, 2685, 755
538, 2690, 756
539, 2695, 758
540, 2700, 759
541, 2705, 760
542, 2710, 762
543, 2715, 764
544, 2720, 765
545, 2725, 766
546, 2730, 768
547, 2735, 769
548, 2740, 770
549, 2745, 772
550, 2750, 774
551, 2755, 775
552, 2760, 776
553, 2765, 778
554, 2770, 779
555, 2775, 781
556, 2780, 782
557, 2785, 784
558, 2790, 785
559, 2795, 786
560, 2800, 788
561, 2805, 789
562, 2810, 790
563, 2815, 792
564, 2820, 794
565, 2825, 795
566, 2830, 796
567, 2835, 798
568, 2840, 799
569, 2845, 801
570, 2850, 802
571, 2855, 803
572, 2860, 805
573, 2865, 806
574, 2870, 808
575, 2875, 809
576, 2880, 810
577, 2885, 812
578, 2890, 814
579, 2895, 815
580, 2900, 816
581, 2905, 818
582, 2910, 819
583, 2915, 821
584, 2920, 822
585, 2925, 824
586, 2930, 825
587, 2935, 826
588, 2940, 828
589, 2945, 829
590, 2950, 830
591, 2955, 832
592, 2960, 834
593, 2965, 835
594, 2970, 836
595, 2975, 838
596, 2980, 839
597, 2985, 841
598, 2990, 842
599, 2995, 844
600, 3000, 845
601, 3005, 846
602, 3010, 848
603, 3015, 849
604, 3020, 850
605, 3025, 852
606, 3030, 853
607, 3035, 854
608, 3040, 856
609, 3045, 857
610, 3050, 859
611, 3055, 860
612, 3060, 862
613, 3065, 864
614, 3070, 865
615, 3075, 866
616, 3080, 868
617, 3085, 869
618, 3090, 871
619, 3095, 872
620, 3100, 874
621, 3105, 875
622, 3110, 876
623, 3115, 878
624, 3120, 879
625, 3125, 880
626, 3130, 882
627, 3135, 884
628, 3140, 885
629, 3145, 886
630, 3150, 888
631, 3155, 889
632, 3160, 891
633, 3165, 892
634, 3170, 894
635, 3175, 895
636, 3180, 896
637, 3185, 898
638, 3190, 900
639, 3195, 901
640, 3200, 902
641, 3205, 904
642, 3210, 905
643, 3215, 906
644, 3220, 908
645, 3225, 909
646, 3230, 910
647, 3235, 912
648, 3240, 913
649, 3245, 915
650, 3250, 916
651, 3255, 918
652, 3260, 919
653, 3265, 920
654, 3270, 922
655, 3275, 923
656, 3280, 924
657, 3285, 926
658, 3290, 928
659, 3295, 929
660, 3300, 930
661, 3305, 932
662, 3310, 933
663, 3315, 934
664, 3320, 936
665, 3325, 938
666, 3330, 939
667, 3335, 940
668, 3340, 942
669, 3345, 943
670, 3350, 944
671, 3355, 946
672, 3360, 948
673, 3365, 949
674, 3370, 950
675, 3375, 952
676, 3380, 954
677, 3385, 955
678, 3390, 956
679, 3395, 958
680, 3400, 960
681, 3405, 961
682, 3410, 962
683, 3415, 964
684, 3420, 965
685, 3425, 966
686, 3430, 968
687, 3435, 970
688, 3440, 971
689, 3445, 972
690, 3450, 974
691, 3455, 975
692, 3460, 976
693, 3465, 978
694, 3470, 980
695, 3475, 981
696, 3480, 982
697, 3485, 984
698, 3490, 986
699, 3495, 987
700, 3500, 988
701, 3505, 990
702, 3510, 991
703, 3515, 993
704, 3520, 994
705, 3525, 996
706, 3530, 997
707, 3535, 998
708, 3540, 1000
709, 3545, 1001
710, 3550, 1002
711, 3555, 1004
712, 3560, 1006
713, 3565, 1007
714, 3570, 1008
715, 3575, 1010
716, 3580, 1011
717, 3585, 1012
718, 3590, 1014
719, 3595, 1015
720, 3600, 1017
721, 3605, 1018
722, 3610, 1020
723, 3615, 1021
724, 3620, 1023
725, 3625, 1024
726, 3630, 1026
727, 3635, 1028
728, 3640, 1029
729, 3645, 1030
730, 3650, 1032
731, 3655, 1033
732, 3660, 1035
733, 3665, 1036
734, 3670, 1038
735, 3675, 1040
736, 3680, 1041
737, 3685, 1042
738, 3690, 1044
739, 3695, 1046
740, 3700, 1047
741, 3705, 1048
742, 3710, 1050
743, 3715, 1051
744, 3720, 1053
745, 3725, 1054
746, 3730, 1056
747, 3735, 1057
748, 3740, 1059
749, 3745, 1060
750, 3750, 1062
751, 3755, 1064
752, 3760, 1065
753, 3765, 1066
754, 3770, 1068
755, 3775, 1069
756, 3780, 1070
757, 3785, 1072
758, 3790, 1074
759, 3795, 1075
760, 3800, 1076
761, 3805, 1078
762, 3810, 1079
763, 3815, 1080
764, 3820, 1082
765, 3825, 1083
766, 3830, 1085
767, 3835, 1086
768, 3840, 1088
769, 3845, 1089
770, 3850, 1090
771, 3855, 1092
772, 3860, 1093
773, 3865, 1095
774, 3870, 1096
775, 3875, 1098
776, 3880, 1099
777, 3885, 1100
778, 3890, 1101
779, 3895, 1103
780, 3900, 1104
781, 3905, 1106
782, 3910, 1107
783, 3915, 1108
784, 3920, 1110
785, 3925, 1111
786, 3930, 1112
787, 3935, 1114
788, 3940, 1115
789, 3945, 1117
790, 3950, 1118
791, 3955, 1120
792, 3960, 1121
793, 3965, 1122
794, 3970, 1124
795, 3975, 1125
796, 3980, 1126
797, 3985, 1128
798, 3990, 1129
799, 3995, 1131
800, 4000, 1132
801, 4005, 1134
802, 4010, 1135
803, 4015, 1136
804, 4020, 1137
805, 4025, 1139
806, 4030, 1140
807, 4035, 1142
808, 4040, 1143
809, 4045, 1144
810, 4050, 1146
811, 4055, 1147
812, 4060, 1148
813, 4065, 1150
814, 4070, 1151
815, 4075, 1153
816, 4080, 1154
817, 4085, 1155
818, 4090, 1157
819, 4095, 1158
820, 4100, 1160
821, 4105, 1161
822, 4110, 1162
823, 4115, 1164
824, 4120, 1165
825, 4125, 1166
826, 4130, 1168
827, 4135, 1170
828, 4140, 1171
829, 4145, 1172
830, 4150, 1174
831, 4155, 1176
832, 4160, 1177
833, 4165, 1178
834, 4170, 1180
835, 4175, 1181
836, 4180, 1182
837, 4185, 1184
838, 4190, 1186
839, 4195, 1187
840, 4200, 1188
841, 4205, 1190
842, 4210, 1191
843, 4215, 1193
844, 4220, 1194
845, 4225, 1196
846, 4230, 1197
847, 4235, 1198
848, 4240, 1200
849, 4245, 1201
850, 4250, 1203
851, 4255, 1204
852, 4260, 1206
853, 4265, 1208
854, 4270, 1209
855, 4275, 1210
856, 4280, 1212
857, 4285, 1213
858, 4290, 1214
859, 4295, 1216
860, 4300, 1218
861, 4305, 1219
862, 4310, 1220
863, 4315, 1222
864, 4320, 1224
865, 4325, 1225
866, 4330, 1226
867, 4335, 1228
868, 4340, 1229
869, 4345, 1231
870, 4350, 1232
871, 4355, 1234
872, 4360, 1235
873, 4365, 1236
874, 4370, 1237
875, 4375, 1239
876, 4380, 1240
877, 4385, 1242
878, 4390, 1243
879, 4395, 1244
880, 4400, 1246
881, 4405, 1248
882, 4410, 1249
883, 4415, 1250
884, 4420, 1252
885, 4425, 1253
886, 4430, 1255
887, 4435, 1256
888, 4440, 1258
889, 4445, 1259
890, 4450, 1260
891, 4455, 1262
892, 4460, 1264
893, 4465, 1265
894, 4470, 1266
895, 4475, 1268
896, 4480, 1270
897, 4485, 1271
898, 4490, 1272
899, 4495, 1274
900, 4500, 1275
901, 4505, 1276
902, 4510, 1278
903, 4515, 1279
904, 4520, 1280
905, 4525, 1282
906, 4530, 1284
907, 4535, 1285
908, 4540, 1286
909, 4545, 1288
910, 4550, 1289
911, 4555, 1291
912, 4560, 1292
913, 4565, 1294
914, 4570, 1295
915, 4575, 1296
916, 4580, 1298
917, 4585, 1299
918, 4590, 1300
919, 4595, 1302
920, 4600, 1303
921, 4605, 1304
922, 4610, 1306
923, 4615, 1308
924, 4620, 1309
925, 4625, 1310
926, 4630, 1312
927, 4635, 1313
928, 4640, 1314
929, 4645, 1316
930, 4650, 1318
931, 4655, 1319
932, 4660, 1320
933, 4665, 1322
934, 4670, 1323
935, 4675, 1325
936, 4680, 1326
937, 4685, 1327
938, 4690, 1329
939, 4695, 1330
940, 4700, 1332
941, 4705, 1333
942, 4710, 1334
943, 4715, 1336
944, 4720, 1338
945, 4725, 1339
946, 4730, 1340
947, 4735, 1342
948, 4740, 1343
949, 4745, 1345
950, 4750, 1346
951, 4755, 1348
952, 4760, 1349
953, 4765, 1350
954, 4770, 1351
955, 4775, 1353
956, 4780, 1354
957, 4785, 1356
958, 4790, 1357
959, 4795, 1358
960, 4800, 1360
961, 4805, 1362
962, 4810, 1363
963, 4815, 1364
964, 4820, 1366
965, 4825, 1367
966, 4830, 1369
967, 4835, 1370
968, 4840, 1372
969, 4845, 1373
970, 4850, 1375
971, 4855, 1376
972, 4860, 1378
973, 4865, 1379
974, 4870, 1381
975, 4875, 1382
976, 4880, 1384
977, 4885, 1386
978, 4890, 1387
979, 4895, 1388
980, 4900, 1390
981, 4905, 1392
982, 4910, 1393
983, 4915, 1394
984, 4920, 1396
985, 4925, 1398
986, 4930, 1399
987, 4935, 1400
988, 4940, 1402
989, 4945, 1403
990, 4950, 1404
991, 4955, 1406
992, 4960, 1408
993, 4965, 1409
994, 4970, 1410
995, 4975, 1412
996, 4980, 1414
997, 4985, 1415
998, 4990, 1416
999, 4995, 1418
1000, 5000, 1419
1001, 5005, 1420
1002, 5010, 1422
1003, 5015, 1423
1004, 5020, 1424
1005, 5025, 1426
1006, 5030, 1428
1007, 5035, 1429
1008, 5040, 1430
1009, 5045, 1432
1010, 5050, 1433
1011, 5055, 1434
1012, 5060, 1436
1013, 5065, 1438
1014, 5070, 1439
1015, 5075, 1440
1016, 5080, 1442
1017, 5085, 1443
1018, 5090, 1444
1019, 5095, 1446
1020, 5100, 1448
1021, 5105, 1449
1022, 5110, 1450
1023, 5115, 1452
1024, 5120, 1453
1025, 5125, 1454
1026, 5130, 1455
1027, 5135, 1457
1028, 5140, 1458
1029, 5145, 1460
1030, 5150, 1461
1031, 5155, 1462
1032, 5160, 1464
1033, 5165, 1465
1034, 5170, 1467
1035, 5175, 1468
1036, 5180, 1470
1037, 5185, 1471
1038, 5190, 1472
1039, 5195, 1474
1040, 5200, 1476
1041, 5205, 1477
1042, 5210, 1478
1043, 5215, 1480
1044, 5220, 1481
1045, 5225, 1482
1046, 5230, 1484
1047, 5235, 1485
1048, 5240, 1486
1049, 5245, 1488
1050, 5250, 1490
1051, 5255, 1491
1052, 5260, 1493
1053, 5265, 1494
1054, 5270, 1496
1055, 5275, 1497
1056, 5280, 1498
1057, 5285, 1500
1058, 5290, 1501
1059, 5295, 1503
1060, 5300, 1504
1061, 5305, 1506
1062, 5310, 1507
1063, 5315, 1508
1064, 5320, 1510
1065, 5325, 1511
1066, 5330, 1512
1067, 5335, 1514
1068, 5340, 1516
1069, 5345, 1517
1070, 5350, 1518
1071, 5355, 1520
1072, 5360, 1522
1073, 5365, 1523
1074, 5370, 1524
1075, 5375, 1526
1076, 5380, 1527
1077, 5385, 1528
1078, 5390, 1530
1079, 5395, 1531
1080, 5400, 1533
1081, 5405, 1534
1082, 5410, 1536
1083, 5415, 1537
1084, 5420, 1539
1085, 5425, 1540
1086, 5430, 1542
1087, 5435, 1544
1088, 5440, 1545
1089, 5445, 1546
1090, 5450, 1548
1091, 5455, 1549
1092, 5460, 1550
1093, 5465, 1552
1094, 5470, 1554
1095, 5475, 1555
1096, 5480, 1556
1097, 5485, 1558
1098, 5490, 1560
1099, 5495, 1561
1100, 5500, 1562
1101, 5505, 1564
1102, 5510, 1565
1103, 5515, 1566
1104, 5520, 1568
1105, 5525, 1569
1106, 5530, 1570
1107, 5535, 1572
1108, 5540, 1573
1109, 5545, 1575
1110, 5550, 1576
1111, 5555, 1577
1112, 5560, 1579
1113, 5565, 1580
1114, 5570, 1582
1115, 5575, 1583
1116, 5580, 1585
1117, 5585, 1586
1118, 5590, 1588
1119, 5595, 1589
1120, 5600, 1590
1121, 5605, 1592
1122, 5610, 1594
1123, 5615, 1595
1124, 5620, 1596
1125, 5625, 1598
1126, 5630, 1599
1127, 5635, 1601
1128, 5640, 1602
1129, 5645, 1604
1130, 5650, 1605
1131, 5655, 1606
1132, 5660, 1608
1133, 5665, 1609
1134, 5670, 1611
1135, 5675, 1612
1136, 5680, 1614
1137, 5685, 1615
1138, 5690, 1617
1139, 5695, 1618
1140, 5700, 1620
1141, 5705, 1621
1142, 5710, 1623
1143, 5715, 1624
1144, 5720, 1626
1145, 5725, 1627
1146, 5730, 1629
1147, 5735, 1630
1148, 5740, 1632
1149, 5745, 1633
1150, 5750, 1634
1151, 5755, 1636
1152, 5760, 1638
1153, 5765, 1639
1154, 5770, 1640
1155, 5775, 1642
1156, 5780, 1643
1157, 5785, 1645
1158, 5790, 1646
1159, 5795, 1648
1160, 5800, 1649
1161, 5805, 1650
1162, 5810, 1651
1163, 5815, 1652
1164, 5820, 1654
1165, 5825, 1656
1166, 5830, 1657
1167, 5835, 1659
1168, 5840, 1660
1169, 5845, 1662
1170, 5850, 1663
1171, 5855, 1664
1172, 5860, 1666
1173, 5865, 1667
1174, 5870, 1668
1175, 5875, 1670
1176, 5880, 1672
1177, 5885, 1673
1178, 5890, 1674
1179, 5895, 1675
1180, 5900, 1677
1181, 5905, 1678
1182, 5910, 1680
1183, 5915, 1681
1184, 5920, 1683
1185, 5925, 1684
1186, 5930, 1686
1187, 5935, 1687
1188, 5940, 1689
1189, 5945, 1690
1190, 5950, 1692
1191, 5955, 1693
1192, 5960, 1695
1193, 5965, 1696
1194, 5970, 1698
1195, 5975, 1699
1196, 5980, 1700
1197, 5985, 1702
1198, 5990, 1703
1199, 5995, 1704
1200, 6000, 1706
1201, 6005, 1708
1202, 6010, 1709
1203, 6015, 1710
1204, 6020, 1711
1205, 6025, 1713
1206, 6030, 1714
1207, 6035, 1716
1208, 6040, 1717
1209, 6045, 1718
1210, 6050, 1720
1211, 6055, 1721
1212, 6060, 1722
1213, 6065, 1724
1214, 6070, 1726
1215, 6075, 1727
1216, 6080, 1728
1217, 6085, 1730
1218, 6090, 1731
1219, 6095, 1732
1220, 6100, 1734
1221, 6105, 1736
1222, 6110, 1737
1223, 6115, 1738
1224, 6120, 1740
1225, 6125, 1741
1226, 6130, 1742
1227, 6135, 1744
1228, 6140, 1746
1229, 6145, 1747
1230, 6150, 1748
1231, 6155, 1750
1232, 6160, 1751
1233, 6165, 1753
1234, 6170, 1754
1235, 6175, 1756
1236, 6180, 1757
1237, 6185, 1758
1238, 6190, 1759
1239, 6195, 1761
1240, 6200, 1762
1241, 6205, 1764
1242, 6210, 1765
1243, 6215, 1766
1244, 6220, 1768
1245, 6225, 1769
1246, 6230, 1770
1247, 6235, 1772
1248, 6240, 1774
1249, 6245, 1775
1250, 6250, 1776
1251, 6255, 1778
1252, 6260, 1779
1253, 6265, 1781
1254, 6270, 1782
1255, 6275, 1784
1256, 6280, 1785
1257, 6285, 1786
1258, 6290, 1788
1259, 6295, 1790
1260, 6300, 1791
1261, 6305, 1792
1262, 6310, 1794
1263, 6315, 1795
1264, 6320, 1796
1265, 6325, 1798
1266, 6330, 1800
1267, 6335, 1801
1268, 6340, 1802
1269, 6345, 1804
1270, 6350, 1805
1271, 6355, 1807
1272, 6360, 1808
1273, 6365, 1810
1274, 6370, 1811
1275, 6375, 1812
1276, 6380, 1814
1277, 6385, 1815
1278, 6390, 1816
1279, 6395, 1818
1280, 6400, 1819
1281, 6405, 1821
1282, 6410, 1822
1283, 6415, 1824
1284, 6420, 1825
1285, 6425, 1826
1286, 6430, 1828
1287, 6435, 1829
1288, 6440, 1830
1289, 6445, 1832
1290, 6450, 1833
1291, 6455, 1835
1292, 6460, 1836
1293, 6465, 1838
1294, 6470, 1839
1295, 6475, 1840
1296, 6480, 1842
1297, 6485, 1843
1298, 6490, 1844
1299, 6495, 1846
1300, 6500, 1847
1301, 6505, 1849
1302, 6510, 1850
1303, 6515, 1852
1304, 6520, 1853
1305, 6525, 1854
1306, 6530, 1856
1307, 6535, 1857
1308, 6540, 1858
1309, 6545, 1860
1310, 6550, 1861
1311, 6555, 1863
1312, 6560, 1864
1313, 6565, 1866
1314, 6570, 1867
1315, 6575, 1868
1316, 6580, 1870
1317, 6585, 1871
1318, 6590, 1873
1319, 6595, 1874
1320, 6600, 1876
1321, 6605, 1877
1322, 6610, 1879
1323, 6615, 1880
1324, 6620, 1882
1325, 6625, 1884
1326, 6630, 1885
1327, 6635, 1886
1328, 6640, 1888
1329, 6645, 1889
1330, 6650, 1891
1331, 6655, 1892
1332, 6660, 1894
1333, 6665, 1895
1334, 6670, 1897
1335, 6675, 1898
1336, 6680, 1900
1337, 6685, 1902
1338, 6690, 1903
1339, 6695, 1904
1340, 6700, 1906
1341, 6705, 1908
1342, 6710, 1909
1343, 6715, 1910
1344, 6720, 1912
1345, 6725, 1913
1346, 6730, 1915
1347, 6735, 1916
1348, 6740, 1918
1349, 6745, 1920
1350, 6750, 1921
1351, 6755, 1922
1352, 6760, 1924
1353, 6765, 1926
1354, 6770, 1927
1355, 6775, 1928
1356, 6780, 1930
1357, 6785, 1931
1358, 6790, 1932
1359, 6795, 1934
1360, 6800, 1936
1361, 6805, 1937
1362, 6810, 1938
1363, 6815, 1940
1364, 6820, 1941
1365, 6825, 1942
1366, 6830, 1944
1367, 6835, 1945
1368, 6840, 1946
1369, 6845, 1948
1370, 6850, 1950
1371, 6855, 1951
1372, 6860, 1952
1373, 6865, 1954
1374, 6870, 1955
1375, 6875, 1956
1376, 6880, 1958
1377, 6885, 1959
1378, 6890, 1961
1379, 6895, 1962
1380, 6900, 1964
1381, 6905, 1965
1382, 6910, 1967
1383, 6915, 1968
1384, 6920, 1970
1385, 6925, 1971
1386, 6930, 1972
1387, 6935, 1974
1388, 6940, 1976
1389, 6945, 1977
1390, 6950, 1978
1391, 6955, 1980
1392, 6960, 1981
1393, 6965, 1983
1394, 6970, 1984
1395, 6975, 1985
1396, 6980, 1986
1397, 6985, 1988
1398, 6990, 1990
1399, 6995, 1991
1400, 7000, 1992
1401, 7005, 1994
1402, 7010, 1995
1403, 7015, 1996
1404, 7020, 1998
1405, 7025, 1999
1406, 7030, 2001
1407, 7035, 2002
1408, 7040, 2004
1409, 7045, 2005
1410, 7050, 2006
1411, 7055, 2008
1412, 7060, 2010
1413, 7065, 2011
1414, 7070, 2012
1415, 7075, 2014
1416, 7080, 2015
1417, 7085, 2016
1418, 7090, 2018
1419, 7095, 2019
1420, 7100, 2021
1421, 7105, 2022
1422, 7110, 2024
1423, 7115, 2025
1424, 7120, 2026
1425, 7125, 2028
1426, 7130, 2030
1427, 7135, 2031
1428, 7140, 2032
1429, 7145, 2034
1430, 7150, 2036
1431, 7155, 2037
1432, 7160, 2038
1433, 7165, 2040
1434, 7170, 2041
1435, 7175, 2042
1436, 7180, 2043
1437, 7185, 2045
1438, 7190, 2046
1439, 7195, 2048
1440, 7200, 2049
1441, 7205, 2050
1442, 7210, 2052
