Sample No., Time (ms), Motor Count 
174, 870, 605
175, 875, 608
176, 880, 612
177, 885, 615
178, 890, 619
179, 895, 623
180, 900, 627
181, 905, 630
182, 910, 634
183, 915, 638
184, 920, 641
185, 925, 645
186, 930, 649
187, 935, 653
188, 940, 656
189, 945, 660
190, 950, 664
191, 955, 667
192, 960, 671
193, 965, 675
194, 970, 679
195, 975, 682
196, 980, 686
197, 985, 690
198, 990, 693
199, 995, 697
200, 1000, 701
201, 1005, 705
202, 1010, 708
203, 1015, 712
204, 1020, 716
205, 1025, 719
206, 1030, 723
207, 1035, 727
208, 1040, 731
209, 1045, 734
210, 1050, 738
211, 1055, 742
212, 1060, 745
213, 1065, 749
214, 1070, 753
215, 1075, 757
216, 1080, 761
217, 1085, 764
218, 1090, 768
219, 1095, 771
220, 1100, 775
221, 1105, 779
222, 1110, 783
223, 1115, 787
224, 1120, 790
225, 1125, 794
226, 1130, 798
227, 1135, 801
228, 1140, 805
229, 1145, 809
230, 1150, 813
231, 1155, 816
232, 1160, 820
233, 1165, 824
234, 1170, 827
235, 1175, 831
236, 1180, 835
237, 1185, 839
238, 1190, 843
239, 1195, 846
240, 1200, 850
241, 1205, 854
242, 1210, 857
243, 1215, 861
244, 1220, 865
245, 1225, 869
246, 1230, 873
247, 1235, 876
248, 1240, 880
249, 1245, 884
250, 1250, 887
251, 1255, 891
252, 1260, 895
253, 1265, 899
254, 1270, 903
255, 1275, 906
256, 1280, 910
257, 1285, 913
258, 1290, 917
259, 1295, 921
260, 1300, 925
261, 1305, 929
262, 1310, 932
263, 1315, 936
264, 1320, 939
265, 1325, 943
266, 1330, 947
267, 1335, 951
268, 1340, 954
269, 1345, 958
270, 1350, 962
271, 1355, 965
272, 1360, 969
273, 1365, 973
274, 1370, 977
275, 1375, 980
276, 1380, 984
277, 1385, 987
278, 1390, 991
279, 1395, 995
280, 1400, 998
281, 1405, 1002
282, 1410, 1006
283, 1415, 1009
284, 1420, 1013
285, 1425, 1017
286, 1430, 1021
287, 1435, 1024
288, 1440, 1028
289, 1445, 1031
290, 1450, 1035
291, 1455, 1039
292, 1460, 1043
293, 1465, 1046
294, 1470, 1050
295, 1475, 1053
296, 1480, 1057
297, 1485, 1061
298, 1490, 1065
299, 1495, 1069
300, 1500, 1073
301, 1505, 1076
302, 1510, 1080
303, 1515, 1084
304, 1520, 1088
305, 1525, 1091
306, 1530, 1095
307, 1535, 1099
308, 1540, 1103
309, 1545, 1106
310, 1550, 1110
311, 1555, 1114
312, 1560, 1118
313, 1565, 1121
314, 1570, 1125
315, 1575, 1129
316, 1580, 1133
317, 1585, 1137
318, 1590, 1140
319, 1595, 1144
320, 1600, 1148
321, 1605, 1151
322, 1610, 1155
323, 1615, 1159
324, 1620, 1163
325, 1625, 1167
326, 1630, 1170
327, 1635, 1174
328, 1640, 1178
329, 1645, 1181
330, 1650, 1185
331, 1655, 1189
332, 1660, 1193
333, 1665, 1197
334, 1670, 1200
335, 1675, 1204
336, 1680, 1208
337, 1685, 1211
338, 1690, 1215
339, 1695, 1219
340, 1700, 1223
341, 1705, 1227
342, 1710, 1230
343, 1715, 1234
344, 1720, 1238
345, 1725, 1241
346, 1730, 1245
347, 1735, 1249
348, 1740, 1253
349, 1745, 1257
350, 1750, 1260
351, 1755, 1264
352, 1760, 1268
353, 1765, 1271
354, 1770, 1275
355, 1775, 1279
356, 1780, 1283
357, 1785, 1286
358, 1790, 1290
359, 1795, 1293
360, 1800, 1297
361, 1805, 1301
362, 1810, 1305
363, 1815, 1309
364, 1820, 1313
365, 1825, 1316
366, 1830, 1320
367, 1835, 1323
368, 1840, 1327
369, 1845, 1331
370, 1850, 1335
371, 1855, 1339
372, 1860, 1342
373, 1865, 1346
374, 1870, 1350
375, 1875, 1353
376, 1880, 1357
377, 1885, 1361
378, 1890, 1365
379, 1895, 1368
380, 1900, 1372
381, 1905, 1376
382, 1910, 1380
383, 1915, 1383
384, 1920, 1387
385, 1925, 1391
386, 1930, 1395
387, 1935, 1398
388, 1940, 1402
389, 1945, 1406
390, 1950, 1409
391, 1955, 1413
392, 1960, 1417
393, 1965, 1421
394, 1970, 1425
395, 1975, 1428
396, 1980, 1432
397, 1985, 1435
398, 1990, 1439
399, 1995, 1443
400, 2000, 1447
401, 2005, 1451
402, 2010, 1454
403, 2015, 1458
404, 2020, 1461
405, 2025, 1465
406, 2030, 1469
407, 2035, 1473
408, 2040, 1477
409, 2045, 1480
410, 2050, 1484
411, 2055, 1487
412, 2060, 1491
413, 2065, 1495
414, 2070, 1499
415, 2075, 1502
416, 2080, 1506
417, 2085, 1510
418, 2090, 1513
419, 2095, 1517
420, 2100, 1521
421, 2105, 1525
422, 2110, 1529
423, 2115, 1532
424, 2120, 1536
425, 2125, 1539
426, 2130, 1543
427, 2135, 1547
428, 2140, 1551
429, 2145, 1555
430, 2150, 1558
431, 2155, 1562
432, 2160, 1566
433, 2165, 1569
434, 2170, 1573
435, 2175, 1577
436, 2180, 1581
437, 2185, 1584
438, 2190, 1588
439, 2195, 1592
440, 2200, 1595
441, 2205, 1599
442, 2210, 1603
443, 2215, 1607
444, 2220, 1611
445, 2225, 1614
446, 2230, 1618
447, 2235, 1621
448, 2240, 1625
449, 2245, 1629
450, 2250, 1633
451, 2255, 1637
452, 2260, 1640
453, 2265, 1644
454, 2270, 1647
455, 2275, 1651
456, 2280, 1655
457, 2285, 1659
458, 2290, 1662
459, 2295, 1666
460, 2300, 1670
461, 2305, 1673
462, 2310, 1677
463, 2315, 1681
464, 2320, 1685
465, 2325, 1688
466, 2330, 1692
467, 2335, 1695
468, 2340, 1699
469, 2345, 1703
470, 2350, 1707
471, 2355, 1711
472, 2360, 1715
473, 2365, 1718
474, 2370, 1722
475, 2375, 1725
476, 2380, 1729
477, 2385, 1733
478, 2390, 1737
479, 2395, 1741
480, 2400, 1744
481, 2405, 1748
482, 2410, 1752
483, 2415, 1755
484, 2420, 1759
485, 2425, 1763
486, 2430, 1767
487, 2435, 1770
488, 2440, 1774
489, 2445, 1778
490, 2450, 1782
491, 2455, 1785
492, 2460, 1789
493, 2465, 1793
494, 2470, 1797
495, 2475, 1800
496, 2480, 1804
497, 2485, 1807
498, 2490, 1811
499, 2495, 1815
500, 2500, 1819
501, 2505, 1823
502, 2510, 1826
503, 2515, 1830
504, 2520, 1834
505, 2525, 1837
506, 2530, 1841
507, 2535, 1845
508, 2540, 1849
509, 2545, 1852
510, 2550, 1856
511, 2555, 1860
512, 2560, 1863
513, 2565, 1867
514, 2570, 1871
515, 2575, 1875
516, 2580, 1879
517, 2585, 1882
518, 2590, 1886
519, 2595, 1889
520, 2600, 1893
521, 2605, 1897
522, 2610, 1901
523, 2615, 1905
524, 2620, 1908
525, 2625, 1912
526, 2630, 1916
527, 2635, 1919
528, 2640, 1923
529, 2645, 1927
530, 2650, 1931
531, 2655, 1935
532, 2660, 1938
533, 2665, 1942
534, 2670, 1945
535, 2675, 1949
536, 2680, 1953
537, 2685, 1957
538, 2690, 1960
539, 2695, 1964
540, 2700, 1967
541, 2705, 1971
542, 2710, 1975
543, 2715, 1979
544, 2720, 1983
545, 2725, 1986
546, 2730, 1990
547, 2735, 1993
548, 2740, 1997
549, 2745, 2001
550, 2750, 2005
551, 2755, 2009
552, 2760, 2012
553, 2765, 2016
554, 2770, 2020
555, 2775, 2023
556, 2780, 2027
557, 2785, 2031
558, 2790, 2035
559, 2795, 2038
560, 2800, 2042
561, 2805, 2046
562, 2810, 2049
563, 2815, 2053
564, 2820, 2057
565, 2825, 2061
566, 2830, 2065
567, 2835, 2068
568, 2840, 2072
569, 2845, 2076
570, 2850, 2079
571, 2855, 2083
572, 2860, 2087
573, 2865, 2090
574, 2870, 2094
575, 2875, 2098
576, 2880, 2102
577, 2885, 2105
578, 2890, 2109
579, 2895, 2113
580, 2900, 2117
581, 2905, 2120
582, 2910, 2124
583, 2915, 2128
584, 2920, 2131
585, 2925, 2135
586, 2930, 2139
587, 2935, 2143
588, 2940, 2147
589, 2945, 2150
590, 2950, 2154
591, 2955, 2158
592, 2960, 2161
593, 2965, 2165
594, 2970, 2169
595, 2975, 2173
596, 2980, 2177
597, 2985, 2180
598, 2990, 2184
599, 2995, 2187
600, 3000, 2191
601, 3005, 2195
602, 3010, 2199
603, 3015, 2203
604, 3020, 2207
605, 3025, 2210
606, 3030, 2214
607, 3035, 2217
608, 3040, 2221
609, 3045, 2225
610, 3050, 2229
611, 3055, 2233
612, 3060, 2237
613, 3065, 2240
614, 3070, 2244
615, 3075, 2248
616, 3080, 2251
617, 3085, 2255
618, 3090, 2259
619, 3095, 2263
620, 3100, 2267
621, 3105, 2270
622, 3110, 2274
623, 3115, 2277
624, 3120, 2281
625, 3125, 2285
626, 3130, 2289
627, 3135, 2293
628, 3140, 2296
629, 3145, 2300
630, 3150, 2304
631, 3155, 2307
632, 3160, 2311
633, 3165, 2315
634, 3170, 2319
635, 3175, 2322
636, 3180, 2326
637, 3185, 2330
638, 3190, 2333
639, 3195, 2337
640, 3200, 2341
641, 3205, 2345
642, 3210, 2348
643, 3215, 2352
644, 3220, 2356
645, 3225, 2359
646, 3230, 2363
647, 3235, 2367
648, 3240, 2371
649, 3245, 2374
650, 3250, 2378
651, 3255, 2382
652, 3260, 2385
653, 3265, 2389
654, 3270, 2393
655, 3275, 2397
656, 3280, 2401
657, 3285, 2404
658, 3290, 2408
659, 3295, 2411
660, 3300, 2415
661, 3305, 2419
662, 3310, 2423
663, 3315, 2426
664, 3320, 2430
665, 3325, 2434
666, 3330, 2438
667, 3335, 2441
668, 3340, 2445
669, 3345, 2449
670, 3350, 2453
671, 3355, 2456
672, 3360, 2460
673, 3365, 2463
674, 3370, 2467
675, 3375, 2471
676, 3380, 2475
677, 3385, 2478
678, 3390, 2482
679, 3395, 2486
680, 3400, 2489
681, 3405, 2493
682, 3410, 2497
683, 3415, 2501
684, 3420, 2505
685, 3425, 2508
686, 3430, 2512
687, 3435, 2515
688, 3440, 2519
689, 3445, 2523
690, 3450, 2527
691, 3455, 2530
692, 3460, 2534
693, 3465, 2538
694, 3470, 2541
695, 3475, 2545
696, 3480, 2549
697, 3485, 2553
698, 3490, 2557
699, 3495, 2560
700, 3500, 2564
701, 3505, 2567
702, 3510, 2571
703, 3515, 2575
704, 3520, 2579
705, 3525, 2583
706, 3530, 2586
707, 3535, 2590
708, 3540, 2594
709, 3545, 2597
710, 3550, 2601
711, 3555, 2605
712, 3560, 2609
713, 3565, 2612
714, 3570, 2616
715, 3575, 2620
716, 3580, 2624
717, 3585, 2627
718, 3590, 2631
719, 3595, 2635
720, 3600, 2639
721, 3605, 2642
722, 3610, 2646
723, 3615, 2650
724, 3620, 2653
725, 3625, 2657
726, 3630, 2661
727, 3635, 2665
728, 3640, 2669
729, 3645, 2672
730, 3650, 2676
731, 3655, 2679
732, 3660, 2683
733, 3665, 2687
734, 3670, 2691
735, 3675, 2695
736, 3680, 2699
737, 3685, 2702
738, 3690, 2706
739, 3695, 2709
740, 3700, 2713
741, 3705, 2717
742, 3710, 2721
743, 3715, 2725
744, 3720, 2729
745, 3725, 2732
746, 3730, 2736
747, 3735, 2739
748, 3740, 2743
749, 3745, 2747
750, 3750, 2751
751, 3755, 2755
752, 3760, 2759
753, 3765, 2762
754, 3770, 2766
755, 3775, 2769
756, 3780, 2773
757, 3785, 2777
758, 3790, 2781
759, 3795, 2785
760, 3800, 2789
761, 3805, 2792
762, 3810, 2796
763, 3815, 2799
764, 3820, 2803
765, 3825, 2807
766, 3830, 2811
767, 3835, 2814
768, 3840, 2818
769, 3845, 2822
770, 3850, 2825
771, 3855, 2829
772, 3860, 2833
773, 3865, 2837
774, 3870, 2840
775, 3875, 2844
776, 3880, 2848
777, 3885, 2851
778, 3890, 2855
779, 3895, 2859
780, 3900, 2863
781, 3905, 2866
782, 3910, 2870
783, 3915, 2873
784, 3920, 2877
785, 3925, 2881
786, 3930, 2885
787, 3935, 2888
788, 3940, 2892
789, 3945, 2896
790, 3950, 2899
791, 3955, 2903
792, 3960, 2907
793, 3965, 2911
794, 3970, 2914
795, 3975, 2918
796, 3980, 2922
797, 3985, 2925
798, 3990, 2929
799, 3995, 2933
800, 4000, 2937
801, 4005, 2940
802, 4010, 2944
803, 4015, 2947
804, 4020, 2951
805, 4025, 2955
806, 4030, 2959
807, 4035, 2963
808, 4040, 2966
809, 4045, 2970
810, 4050, 2973
811, 4055, 2977
812, 4060, 2981
813, 4065, 2985
814, 4070, 2989
815, 4075, 2992
816, 4080, 2996
817, 4085, 3000
818, 4090, 3003
819, 4095, 3007
820, 4100, 3011
821, 4105, 3015
822, 4110, 3019
823, 4115, 3022
824, 4120, 3026
825, 4125, 3030
826, 4130, 3033
827, 4135, 3037
828, 4140, 3041
829, 4145, 3045
830, 4150, 3048
831, 4155, 3052
832, 4160, 3056
833, 4165, 3059
834, 4170, 3063
835, 4175, 3067
836, 4180, 3071
837, 4185, 3074
838, 4190, 3078
839, 4195, 3082
840, 4200, 3085
841, 4205, 3089
842, 4210, 3093
843, 4215, 3097
844, 4220, 3101
845, 4225, 3104
846, 4230, 3108
847, 4235, 3111
848, 4240, 3115
849, 4245, 3119
850, 4250, 3123
851, 4255, 3127
852, 4260, 3131
853, 4265, 3134
854, 4270, 3138
855, 4275, 3141
856, 4280, 3145
857, 4285, 3149
858, 4290, 3153
859, 4295, 3157
860, 4300, 3160
861, 4305, 3164
862, 4310, 3168
863, 4315, 3171
864, 4320, 3175
865, 4325, 3179
866, 4330, 3183
867, 4335, 3186
868, 4340, 3190
869, 4345, 3193
870, 4350, 3197
871, 4355, 3201
872, 4360, 3205
873, 4365, 3208
874, 4370, 3212
875, 4375, 3216
876, 4380, 3219
877, 4385, 3223
878, 4390, 3227
879, 4395, 3231
880, 4400, 3235
881, 4405, 3238
882, 4410, 3242
883, 4415, 3245
884, 4420, 3249
885, 4425, 3253
886, 4430, 3257
887, 4435, 3261
888, 4440, 3264
889, 4445, 3268
890, 4450, 3272
891, 4455, 3275
892, 4460, 3279
893, 4465, 3283
894, 4470, 3287
895, 4475, 3290
896, 4480, 3294
897, 4485, 3298
898, 4490, 3302
899, 4495, 3305
900, 4500, 3309
901, 4505, 3313
902, 4510, 3317
903, 4515, 3320
904, 4520, 3324
905, 4525, 3328
906, 4530, 3332
907, 4535, 3335
908, 4540, 3339
909, 4545, 3343
910, 4550, 3347
911, 4555, 3351
912, 4560, 3354
913, 4565, 3358
914, 4570, 3362
915, 4575, 3365
916, 4580, 3369
917, 4585, 3373
918, 4590, 3377
919, 4595, 3380
920, 4600, 3384
921, 4605, 3387
922, 4610, 3391
923, 4615, 3395
924, 4620, 3399
925, 4625, 3403
926, 4630, 3406
927, 4635, 3410
928, 4640, 3414
929, 4645, 3417
930, 4650, 3421
931, 4655, 3425
932, 4660, 3429
933, 4665, 3432
934, 4670, 3436
935, 4675, 3440
936, 4680, 3444
937, 4685, 3447
938, 4690, 3451
939, 4695, 3455
940, 4700, 3459
941, 4705, 3462
942, 4710, 3466
943, 4715, 3469
944, 4720, 3473
945, 4725, 3477
946, 4730, 3481
947, 4735, 3485
948, 4740, 3488
949, 4745, 3492
950, 4750, 3495
951, 4755, 3499
952, 4760, 3503
953, 4765, 3507
954, 4770, 3511
955, 4775, 3514
956, 4780, 3518
957, 4785, 3521
958, 4790, 3525
959, 4795, 3529
960, 4800, 3533
961, 4805, 3537
962, 4810, 3540
963, 4815, 3544
964, 4820, 3548
965, 4825, 3551
966, 4830, 3555
967, 4835, 3559
968, 4840, 3563
969, 4845, 3566
970, 4850, 3570
971, 4855, 3574
972, 4860, 3577
973, 4865, 3581
974, 4870, 3585
975, 4875, 3589
976, 4880, 3593
977, 4885, 3596
978, 4890, 3600
979, 4895, 3604
980, 4900, 3608
981, 4905, 3611
982, 4910, 3615
983, 4915, 3619
984, 4920, 3623
985, 4925, 3626
986, 4930, 3630
987, 4935, 3633
988, 4940, 3637
989, 4945, 3641
990, 4950, 3645
991, 4955, 3649
992, 4960, 3653
993, 4965, 3656
994, 4970, 3660
995, 4975, 3663
996, 4980, 3667
997, 4985, 3671
998, 4990, 3675
999, 4995, 3678
1000, 5000, 3682
1001, 5005, 3686
1002, 5010, 3690
1003, 5015, 3693
1004, 5020, 3697
1005, 5025, 3701
1006, 5030, 3705
1007, 5035, 3708
1008, 5040, 3712
1009, 5045, 3715
1010, 5050, 3719
1011, 5055, 3723
1012, 5060, 3727
1013, 5065, 3731
1014, 5070, 3734
1015, 5075, 3738
1016, 5080, 3742
1017, 5085, 3745
1018, 5090, 3749
1019, 5095, 3753
1020, 5100, 3757
1021, 5105, 3760
1022, 5110, 3764
1023, 5115, 3767
1024, 5120, 3771
1025, 5125, 3775
1026, 5130, 3779
1027, 5135, 3783
1028, 5140, 3787
1029, 5145, 3790
1030, 5150, 3794
1031, 5155, 3797
1032, 5160, 3801
1033, 5165, 3805
1034, 5170, 3809
1035, 5175, 3813
1036, 5180, 3817
1037, 5185, 3820
1038, 5190, 3824
1039, 5195, 3827
1040, 5200, 3831
1041, 5205, 3835
1042, 5210, 3839
1043, 5215, 3842
1044, 5220, 3846
1045, 5225, 3850
1046, 5230, 3854
1047, 5235, 3857
1048, 5240, 3861
1049, 5245, 3865
1050, 5250, 3869
1051, 5255, 3872
1052, 5260, 3876
1053, 5265, 3880
1054, 5270, 3883
1055, 5275, 3887
1056, 5280, 3891
1057, 5285, 3895
1058, 5290, 3899
1059, 5295, 3902
1060, 5300, 3906
1061, 5305, 3909
1062, 5310, 3913
1063, 5315, 3917
1064, 5320, 3921
1065, 5325, 3925
1066, 5330, 3928
1067, 5335, 3932
1068, 5340, 3936
1069, 5345, 3939
1070, 5350, 3943
1071, 5355, 3947
1072, 5360, 3951
1073, 5365, 3954
1074, 5370, 3958
1075, 5375, 3962
1076, 5380, 3965
1077, 5385, 3969
1078, 5390, 3973
1079, 5395, 3977
1080, 5400, 3981
1081, 5405, 3984
1082, 5410, 3988
1083, 5415, 3991
1084, 5420, 3995
1085, 5425, 3999
1086, 5430, 4003
1087, 5435, 4006
1088, 5440, 4010
1089, 5445, 4014
1090, 5450, 4018
1091, 5455, 4021
1092, 5460, 4025
1093, 5465, 4029
1094, 5470, 4033
1095, 5475, 4036
1096, 5480, 4040
1097, 5485, 4043
1098, 5490, 4047
1099, 5495, 4051
1100, 5500, 4055
1101, 5505, 4059
1102, 5510, 4062
1103, 5515, 4066
1104, 5520, 4070
1105, 5525, 4073
1106, 5530, 4077
1107, 5535, 4081
1108, 5540, 4085
1109, 5545, 4089
1110, 5550, 4092
1111, 5555, 4096
1112, 5560, 4100
1113, 5565, 4103
1114, 5570, 4107
1115, 5575, 4111
1116, 5580, 4115
1117, 5585, 4118
1118, 5590, 4122
1119, 5595, 4125
1120, 5600, 4129
1121, 5605, 4133
1122, 5610, 4137
1123, 5615, 4141
1124, 5620, 4144
1125, 5625, 4148
1126, 5630, 4152
1127, 5635, 4155
1128, 5640, 4159
1129, 5645, 4163
1130, 5650, 4167
1131, 5655, 4170
1132, 5660, 4174
1133, 5665, 4177
1134, 5670, 4181
1135, 5675, 4185
1136, 5680, 4189
1137, 5685, 4193
1138, 5690, 4196
1139, 5695, 4200
1140, 5700, 4204
1141, 5705, 4207
1142, 5710, 4211
1143, 5715, 4215
1144, 5720, 4219
1145, 5725, 4223
1146, 5730, 4226
1147, 5735, 4230
1148, 5740, 4234
1149, 5745, 4237
1150, 5750, 4241
1151, 5755, 4245
1152, 5760, 4249
1153, 5765, 4253
1154, 5770, 4256
1155, 5775, 4260
1156, 5780, 4264
1157, 5785, 4267
1158, 5790, 4271
1159, 5795, 4275
1160, 5800, 4279
1161, 5805, 4282
1162, 5810, 4286
1163, 5815, 4289
1164, 5820, 4293
1165, 5825, 4297
1166, 5830, 4301
1167, 5835, 4305
1168, 5840, 4308
1169, 5845, 4312
1170, 5850, 4315
1171, 5855, 4319
1172, 5860, 4323
1173, 5865, 4327
1174, 5870, 4331
1175, 5875, 4334
1176, 5880, 4338
1177, 5885, 4341
1178, 5890, 4345
1179, 5895, 4349
1180, 5900, 4353
1181, 5905, 4357
1182, 5910, 4360
1183, 5915, 4364
1184, 5920, 4367
1185, 5925, 4371
1186, 5930, 4375
1187, 5935, 4379
1188, 5940, 4383
1189, 5945, 4386
1190, 5950, 4390
1191, 5955, 4393
1192, 5960, 4397
1193, 5965, 4401
1194, 5970, 4405
1195, 5975, 4409
1196, 5980, 4412
1197, 5985, 4416
1198, 5990, 4420
1199, 5995, 4423
1200, 6000, 4427
1201, 6005, 4431
1202, 6010, 4435
1203, 6015, 4439
1204, 6020, 4442
1205, 6025, 4446
1206, 6030, 4450
1207, 6035, 4453
1208, 6040, 4457
1209, 6045, 4461
1210, 6050, 4465
1211, 6055, 4468
1212, 6060, 4472
1213, 6065, 4476
1214, 6070, 4480
1215, 6075, 4483
1216, 6080, 4487
1217, 6085, 4491
1218, 6090, 4495
1219, 6095, 4498
1220, 6100, 4502
1221, 6105, 4506
1222, 6110, 4509
1223, 6115, 4513
1224, 6120, 4517
1225, 6125, 4521
1226, 6130, 4525
1227, 6135, 4528
1228, 6140, 4532
1229, 6145, 4535
1230, 6150, 4539
1231, 6155, 4543
1232, 6160, 4547
1233, 6165, 4550
1234, 6170, 4554
1235, 6175, 4558
1236, 6180, 4561
1237, 6185, 4565
1238, 6190, 4569
1239, 6195, 4573
1240, 6200, 4577
1241, 6205, 4580
1242, 6210, 4584
1243, 6215, 4587
1244, 6220, 4591
1245, 6225, 4595
1246, 6230, 4599
1247, 6235, 4602
1248, 6240, 4606
1249, 6245, 4610
1250, 6250, 4613
1251, 6255, 4617
1252, 6260, 4621
1253, 6265, 4625
1254, 6270, 4629
1255, 6275, 4632
1256, 6280, 4636
1257, 6285, 4639
1258, 6290, 4643
1259, 6295, 4647
1260, 6300, 4651
1261, 6305, 4655
1262, 6310, 4658
1263, 6315, 4662
1264, 6320, 4666
1265, 6325, 4669
1266, 6330, 4673
1267, 6335, 4677
1268, 6340, 4681
1269, 6345, 4684
1270, 6350, 4688
1271, 6355, 4692
1272, 6360, 4695
1273, 6365, 4699
1274, 6370, 4703
1275, 6375, 4707
1276, 6380, 4711
1277, 6385, 4714
1278, 6390, 4718
1279, 6395, 4721
1280, 6400, 4725
1281, 6405, 4729
1282, 6410, 4733
1283, 6415, 4737
1284, 6420, 4741
1285, 6425, 4744
1286, 6430, 4748
1287, 6435, 4751
1288, 6440, 4755
1289, 6445, 4759
1290, 6450, 4763
1291, 6455, 4766
1292, 6460, 4770
1293, 6465, 4774
1294, 6470, 4777
1295, 6475, 4781
1296, 6480, 4785
1297, 6485, 4789
1298, 6490, 4793
1299, 6495, 4796
1300, 6500, 4800
1301, 6505, 4803
1302, 6510, 4807
1303, 6515, 4811
1304, 6520, 4815
1305, 6525, 4818
1306, 6530, 4822
1307, 6535, 4826
1308, 6540, 4830
1309, 6545, 4833
1310, 6550, 4837
1311, 6555, 4841
1312, 6560, 4845
1313, 6565, 4848
1314, 6570, 4852
1315, 6575, 4856
1316, 6580, 4860
1317, 6585, 4863
1318, 6590, 4867
1319, 6595, 4871
1320, 6600, 4875
1321, 6605, 4878
1322, 6610, 4882
1323, 6615, 4886
1324, 6620, 4890
1325, 6625, 4893
1326, 6630, 4897
1327, 6635, 4901
1328, 6640, 4905
1329, 6645, 4908
1330, 6650, 4912
1331, 6655, 4916
1332, 6660, 4919
1333, 6665, 4923
1334, 6670, 4927
1335, 6675, 4931
1336, 6680, 4935
1337, 6685, 4938
1338, 6690, 4942
1339, 6695, 4945
1340, 6700, 4949
1341, 6705, 4953
1342, 6710, 4957
1343, 6715, 4961
1344, 6720, 4964
1345, 6725, 4968
1346, 6730, 4971
1347, 6735, 4975
1348, 6740, 4979
1349, 6745, 4983
1350, 6750, 4986
1351, 6755, 4990
1352, 6760, 4994
1353, 6765, 4997
1354, 6770, 5001
1355, 6775, 5005
1356, 6780, 5009
1357, 6785, 5012
1358, 6790, 5016
1359, 6795, 5019
1360, 6800, 5023
1361, 6805, 5027
1362, 6810, 5030
1363, 6815, 5034
1364, 6820, 5038
1365, 6825, 5041
1366, 6830, 5045
1367, 6835, 5049
1368, 6840, 5052
1369, 6845, 5056
1370, 6850, 5060
1371, 6855, 5063
1372, 6860, 5067
1373, 6865, 5071
1374, 6870, 5075
1375, 6875, 5078
1376, 6880, 5082
1377, 6885, 5085
1378, 6890, 5089
1379, 6895, 5093
1380, 6900, 5097
1381, 6905, 5101
1382, 6910, 5105
1383, 6915, 5108
1384, 6920, 5112
1385, 6925, 5116
1386, 6930, 5119
1387, 6935, 5123
1388, 6940, 5127
1389, 6945, 5131
1390, 6950, 5135
1391, 6955, 5138
1392, 6960, 5142
1393, 6965, 5146
1394, 6970, 5150
1395, 6975, 5153
1396, 6980, 5157
1397, 6985, 5161
1398, 6990, 5165
1399, 6995, 5169
1400, 7000, 5172
1401, 7005, 5176
1402, 7010, 5180
1403, 7015, 5183
