Sample No., Time (ms), Motor Count 
174, 870, 121
175, 875, 121
176, 880, 122
177, 885, 123
178, 890, 124
179, 895, 125
180, 900, 125
181, 905, 126
182, 910, 127
183, 915, 127
184, 920, 128
185, 925, 129
186, 930, 130
187, 935, 131
188, 940, 131
189, 945, 132
190, 950, 133
191, 955, 133
192, 960, 134
193, 965, 135
194, 970, 135
195, 975, 136
196, 980, 137
197, 985, 137
198, 990, 138
199, 995, 139
200, 1000, 140
201, 1005, 141
202, 1010, 141
203, 1015, 142
204, 1020, 143
205, 1025, 143
206, 1030, 144
207, 1035, 145
208, 1040, 145
209, 1045, 146
210, 1050, 147
211, 1055, 148
212, 1060, 149
213, 1065, 149
214, 1070, 150
215, 1075, 151
216, 1080, 151
217, 1085, 152
218, 1090, 153
219, 1095, 153
220, 1100, 154
221, 1105, 155
222, 1110, 155
223, 1115, 156
224, 1120, 157
225, 1125, 158
226, 1130, 159
227, 1135, 159
228, 1140, 160
229, 1145, 161
230, 1150, 161
231, 1155, 162
232, 1160, 163
233, 1165, 163
234, 1170, 164
235, 1175, 165
236, 1180, 165
237, 1185, 166
238, 1190, 167
239, 1195, 167
240, 1200, 168
241, 1205, 169
242, 1210, 170
243, 1215, 171
244, 1220, 171
245, 1225, 172
246, 1230, 173
247, 1235, 173
248, 1240, 174
249, 1245, 175
250, 1250, 175
251, 1255, 176
252, 1260, 177
253, 1265, 178
254, 1270, 179
255, 1275, 179
256, 1280, 180
257, 1285, 181
258, 1290, 181
259, 1295, 182
260, 1300, 183
261, 1305, 183
262, 1310, 184
263, 1315, 185
264, 1320, 186
265, 1325, 187
266, 1330, 187
267, 1335, 188
268, 1340, 189
269, 1345, 189
270, 1350, 190
271, 1355, 191
272, 1360, 191
273, 1365, 192
274, 1370, 193
275, 1375, 193
276, 1380, 194
277, 1385, 195
278, 1390, 196
279, 1395, 197
280, 1400, 197
281, 1405, 198
282, 1410, 199
283, 1415, 200
284, 1420, 201
285, 1425, 201
286, 1430, 202
287, 1435, 202
288, 1440, 203
289, 1445, 204
290, 1450, 205
291, 1455, 206
292, 1460, 207
293, 1465, 207
294, 1470, 208
295, 1475, 209
296, 1480, 209
297, 1485, 210
298, 1490, 211
299, 1495, 211
300, 1500, 212
301, 1505, 213
302, 1510, 214
303, 1515, 215
304, 1520, 215
305, 1525, 216
306, 1530, 217
307, 1535, 217
308, 1540, 218
309, 1545, 219
310, 1550, 219
311, 1555, 220
312, 1560, 221
313, 1565, 222
314, 1570, 223
315, 1575, 223
316, 1580, 224
317, 1585, 225
318, 1590, 225
319, 1595, 226
320, 1600, 227
321, 1605, 227
322, 1610, 228
323, 1615, 229
324, 1620, 229
325, 1625, 230
326, 1630, 231
327, 1635, 232
328, 1640, 233
329, 1645, 233
330, 1650, 234
331, 1655, 235
332, 1660, 235
333, 1665, 236
334, 1670, 237
335, 1675, 237
336, 1680, 238
337, 1685, 239
338, 1690, 239
339, 1695, 240
340, 1700, 241
341, 1705, 241
342, 1710, 242
343, 1715, 243
344, 1720, 244
345, 1725, 244
346, 1730, 245
347, 1735, 246
348, 1740, 247
349, 1745, 247
350, 1750, 248
351, 1755, 249
352, 1760, 249
353, 1765, 250
354, 1770, 250
355, 1775, 251
356, 1780, 252
357, 1785, 253
358, 1790, 254
359, 1795, 255
360, 1800, 255
361, 1805, 256
362, 1810, 257
363, 1815, 258
364, 1820, 259
365, 1825, 259
366, 1830, 260
367, 1835, 261
368, 1840, 261
369, 1845, 262
370, 1850, 263
371, 1855, 264
372, 1860, 265
373, 1865, 265
374, 1870, 266
375, 1875, 267
376, 1880, 267
377, 1885, 268
378, 1890, 269
379, 1895, 270
380, 1900, 271
381, 1905, 271
382, 1910, 272
383, 1915, 273
384, 1920, 274
385, 1925, 274
386, 1930, 275
387, 1935, 276
388, 1940, 277
389, 1945, 277
390, 1950, 278
391, 1955, 279
392, 1960, 279
393, 1965, 280
394, 1970, 281
395, 1975, 282
396, 1980, 283
397, 1985, 283
398, 1990, 284
399, 1995, 285
400, 2000, 285
401, 2005, 286
402, 2010, 287
403, 2015, 287
404, 2020, 288
405, 2025, 289
406, 2030, 290
407, 2035, 291
408, 2040, 291
409, 2045, 292
410, 2050, 293
411, 2055, 293
412, 2060, 294
413, 2065, 295
414, 2070, 295
415, 2075, 296
416, 2080, 297
417, 2085, 298
418, 2090, 299
419, 2095, 299
420, 2100, 300
421, 2105, 301
422, 2110, 301
423, 2115, 302
424, 2120, 303
425, 2125, 303
426, 2130, 304
427, 2135, 305
428, 2140, 306
429, 2145, 307
430, 2150, 307
431, 2155, 308
432, 2160, 309
433, 2165, 309
434, 2170, 310
435, 2175, 311
436, 2180, 311
437, 2185, 312
438, 2190, 313
439, 2195, 313
440, 2200, 314
441, 2205, 315
442, 2210, 316
443, 2215, 317
444, 2220, 317
445, 2225, 318
446, 2230, 319
447, 2235, 319
448, 2240, 320
449, 2245, 321
450, 2250, 321
451, 2255, 322
452, 2260, 323
453, 2265, 323
454, 2270, 324
455, 2275, 325
456, 2280, 326
457, 2285, 327
458, 2290, 327
459, 2295, 328
460, 2300, 328
461, 2305, 329
462, 2310, 330
463, 2315, 331
464, 2320, 331
465, 2325, 332
466, 2330, 333
467, 2335, 334
468, 2340, 335
469, 2345, 335
470, 2350, 336
471, 2355, 337
472, 2360, 338
473, 2365, 339
474, 2370, 339
475, 2375, 340
476, 2380, 340
477, 2385, 341
478, 2390, 342
479, 2395, 343
480, 2400, 344
481, 2405, 345
482, 2410, 345
483, 2415, 346
484, 2420, 347
485, 2425, 348
486, 2430, 349
487, 2435, 349
488, 2440, 350
489, 2445, 351
490, 2450, 351
491, 2455, 352
492, 2460, 353
493, 2465, 354
494, 2470, 355
495, 2475, 355
496, 2480, 356
497, 2485, 357
498, 2490, 357
499, 2495, 358
500, 2500, 359
501, 2505, 359
502, 2510, 360
503, 2515, 361
504, 2520, 362
505, 2525, 363
506, 2530, 363
507, 2535, 364
508, 2540, 365
509, 2545, 365
510, 2550, 366
511, 2555, 367
512, 2560, 368
513, 2565, 369
514, 2570, 369
515, 2575, 370
516, 2580, 371
517, 2585, 371
518, 2590, 372
519, 2595, 373
520, 2600, 373
521, 2605, 374
522, 2610, 375
523, 2615, 376
524, 2620, 377
525, 2625, 377
526, 2630, 378
527, 2635, 379
528, 2640, 379
529, 2645, 380
530, 2650, 381
531, 2655, 381
532, 2660, 382
533, 2665, 383
534, 2670, 384
535, 2675, 385
536, 2680, 385
537, 2685, 386
538, 2690, 387
539, 2695, 387
540, 2700, 388
541, 2705, 389
542, 2710, 390
543, 2715, 391
544, 2720, 391
545, 2725, 392
546, 2730, 393
547, 2735, 394
548, 2740, 395
549, 2745, 395
550, 2750, 396
551, 2755, 397
552, 2760, 397
553, 2765, 398
554, 2770, 399
555, 2775, 400
556, 2780, 401
557, 2785, 401
558, 2790, 402
559, 2795, 403
560, 2800, 403
561, 2805, 404
562, 2810, 405
563, 2815, 405
564, 2820, 406
565, 2825, 407
566, 2830, 408
567, 2835, 409
568, 2840, 409
569, 2845, 410
570, 2850, 410
571, 2855, 411
572, 2860, 412
573, 2865, 413
574, 2870, 413
575, 2875, 414
576, 2880, 415
577, 2885, 415
578, 2890, 416
579, 2895, 417
580, 2900, 417
581, 2905, 418
582, 2910, 419
583, 2915, 420
584, 2920, 421
585, 2925, 421
586, 2930, 422
587, 2935, 423
588, 2940, 423
589, 2945, 424
590, 2950, 425
591, 2955, 425
592, 2960, 426
593, 2965, 427
594, 2970, 428
595, 2975, 429
596, 2980, 429
597, 2985, 430
598, 2990, 431
599, 2995, 431
600, 3000, 432
601, 3005, 433
602, 3010, 433
603, 3015, 434
604, 3020, 435
605, 3025, 436
606, 3030, 437
607, 3035, 437
608, 3040, 438
609, 3045, 439
610, 3050, 439
611, 3055, 440
612, 3060, 441
613, 3065, 441
614, 3070, 442
615, 3075, 443
616, 3080, 444
617, 3085, 445
618, 3090, 445
619, 3095, 446
620, 3100, 447
621, 3105, 447
622, 3110, 448
623, 3115, 449
624, 3120, 449
625, 3125, 450
626, 3130, 451
627, 3135, 452
628, 3140, 453
629, 3145, 453
630, 3150, 454
631, 3155, 455
632, 3160, 455
633, 3165, 456
634, 3170, 457
635, 3175, 457
636, 3180, 458
637, 3185, 459
638, 3190, 459
639, 3195, 460
640, 3200, 461
641, 3205, 462
642, 3210, 463
643, 3215, 463
644, 3220, 464
645, 3225, 465
646, 3230, 465
647, 3235, 466
648, 3240, 467
649, 3245, 467
650, 3250, 468
651, 3255, 469
652, 3260, 469
653, 3265, 470
654, 3270, 471
655, 3275, 472
656, 3280, 473
657, 3285, 473
658, 3290, 474
659, 3295, 474
660, 3300, 475
661, 3305, 476
662, 3310, 477
663, 3315, 478
664, 3320, 479
665, 3325, 479
666, 3330, 480
667, 3335, 481
668, 3340, 481
669, 3345, 482
670, 3350, 483
671, 3355, 484
672, 3360, 485
673, 3365, 485
674, 3370, 486
675, 3375, 487
676, 3380, 487
677, 3385, 488
678, 3390, 489
679, 3395, 490
680, 3400, 491
681, 3405, 491
682, 3410, 492
683, 3415, 493
684, 3420, 493
685, 3425, 494
686, 3430, 495
687, 3435, 496
688, 3440, 497
689, 3445, 497
690, 3450, 498
691, 3455, 499
692, 3460, 499
693, 3465, 500
694, 3470, 501
695, 3475, 501
696, 3480, 502
697, 3485, 503
698, 3490, 504
699, 3495, 505
700, 3500, 505
701, 3505, 506
702, 3510, 507
703, 3515, 507
704, 3520, 508
705, 3525, 509
706, 3530, 509
707, 3535, 510
708, 3540, 511
709, 3545, 512
710, 3550, 513
711, 3555, 513
712, 3560, 514
713, 3565, 515
714, 3570, 515
715, 3575, 516
716, 3580, 517
717, 3585, 517
718, 3590, 518
719, 3595, 519
720, 3600, 520
721, 3605, 521
722, 3610, 521
723, 3615, 522
724, 3620, 523
725, 3625, 523
726, 3630, 524
727, 3635, 525
728, 3640, 525
729, 3645, 526
730, 3650, 527
731, 3655, 527
732, 3660, 528
733, 3665, 529
734, 3670, 530
735, 3675, 531
736, 3680, 531
737, 3685, 532
738, 3690, 533
739, 3695, 533
740, 3700, 534
741, 3705, 535
742, 3710, 536
743, 3715, 537
744, 3720, 537
745, 3725, 538
746, 3730, 539
747, 3735, 539
748, 3740, 540
749, 3745, 541
750, 3750, 541
751, 3755, 542
752, 3760, 543
753, 3765, 543
754, 3770, 544
755, 3775, 545
756, 3780, 546
757, 3785, 546
758, 3790, 547
759, 3795, 548
760, 3800, 548
761, 3805, 549
762, 3810, 550
763, 3815, 551
764, 3820, 551
765, 3825, 552
766, 3830, 553
767, 3835, 553
768, 3840, 554
769, 3845, 555
770, 3850, 556
771, 3855, 557
772, 3860, 557
773, 3865, 558
774, 3870, 559
775, 3875, 559
776, 3880, 560
777, 3885, 561
778, 3890, 561
779, 3895, 562
780, 3900, 563
781, 3905, 564
782, 3910, 565
783, 3915, 565
784, 3920, 566
785, 3925, 567
786, 3930, 567
787, 3935, 568
788, 3940, 569
789, 3945, 569
790, 3950, 570
791, 3955, 571
792, 3960, 571
793, 3965, 572
794, 3970, 573
795, 3975, 574
796, 3980, 575
797, 3985, 575
798, 3990, 576
799, 3995, 577
800, 4000, 577
801, 4005, 578
802, 4010, 579
803, 4015, 580
804, 4020, 581
805, 4025, 581
806, 4030, 582
807, 4035, 583
808, 4040, 583
809, 4045, 584
810, 4050, 585
811, 4055, 585
812, 4060, 586
813, 4065, 587
814, 4070, 587
815, 4075, 588
816, 4080, 589
817, 4085, 589
818, 4090, 590
819, 4095, 591
820, 4100, 592
821, 4105, 593
822, 4110, 593
823, 4115, 594
824, 4120, 594
825, 4125, 595
826, 4130, 596
827, 4135, 597
828, 4140, 597
829, 4145, 598
830, 4150, 599
831, 4155, 600
832, 4160, 601
833, 4165, 601
834, 4170, 602
835, 4175, 603
836, 4180, 604
837, 4185, 605
838, 4190, 605
839, 4195, 606
840, 4200, 607
841, 4205, 607
842, 4210, 608
843, 4215, 609
844, 4220, 610
845, 4225, 610
846, 4230, 611
847, 4235, 612
848, 4240, 613
849, 4245, 613
850, 4250, 614
851, 4255, 615
852, 4260, 616
853, 4265, 617
854, 4270, 617
855, 4275, 618
856, 4280, 619
857, 4285, 619
858, 4290, 620
859, 4295, 621
860, 4300, 621
861, 4305, 622
862, 4310, 623
863, 4315, 623
864, 4320, 624
865, 4325, 625
866, 4330, 625
867, 4335, 626
868, 4340, 627
869, 4345, 628
870, 4350, 629
871, 4355, 629
872, 4360, 630
873, 4365, 631
874, 4370, 631
875, 4375, 632
876, 4380, 633
877, 4385, 633
878, 4390, 634
879, 4395, 635
880, 4400, 635
881, 4405, 636
882, 4410, 637
883, 4415, 638
884, 4420, 639
885, 4425, 639
886, 4430, 640
887, 4435, 641
888, 4440, 641
889, 4445, 642
890, 4450, 643
891, 4455, 643
892, 4460, 644
893, 4465, 645
894, 4470, 646
895, 4475, 647
896, 4480, 647
897, 4485, 648
898, 4490, 648
899, 4495, 649
900, 4500, 650
901, 4505, 651
902, 4510, 652
903, 4515, 653
904, 4520, 653
905, 4525, 654
906, 4530, 655
907, 4535, 656
908, 4540, 657
909, 4545, 657
910, 4550, 658
911, 4555, 659
912, 4560, 659
913, 4565, 660
914, 4570, 661
915, 4575, 661
916, 4580, 662
917, 4585, 663
918, 4590, 664
919, 4595, 665
920, 4600, 665
921, 4605, 666
922, 4610, 667
923, 4615, 667
924, 4620, 668
925, 4625, 669
926, 4630, 669
927, 4635, 670
928, 4640, 671
929, 4645, 672
930, 4650, 673
931, 4655, 673
932, 4660, 674
933, 4665, 675
934, 4670, 675
935, 4675, 676
936, 4680, 677
937, 4685, 677
938, 4690, 678
939, 4695, 679
940, 4700, 680
941, 4705, 681
942, 4710, 681
943, 4715, 682
944, 4720, 683
945, 4725, 683
946, 4730, 684
947, 4735, 685
948, 4740, 686
949, 4745, 687
950, 4750, 687
951, 4755, 688
952, 4760, 689
953, 4765, 689
954, 4770, 690
955, 4775, 691
956, 4780, 691
957, 4785, 692
958, 4790, 693
959, 4795, 694
960, 4800, 695
961, 4805, 695
962, 4810, 696
963, 4815, 697
964, 4820, 697
965, 4825, 698
966, 4830, 699
967, 4835, 699
968, 4840, 700
969, 4845, 701
970, 4850, 701
971, 4855, 702
972, 4860, 703
973, 4865, 704
974, 4870, 704
975, 4875, 705
976, 4880, 706
977, 4885, 707
978, 4890, 707
979, 4895, 708
980, 4900, 709
981, 4905, 709
982, 4910, 710
983, 4915, 711
984, 4920, 712
985, 4925, 712
986, 4930, 713
987, 4935, 714
988, 4940, 714
989, 4945, 715
990, 4950, 716
991, 4955, 717
992, 4960, 718
993, 4965, 718
994, 4970, 719
995, 4975, 720
996, 4980, 720
997, 4985, 721
998, 4990, 722
999, 4995, 723
1000, 5000, 723
1001, 5005, 724
1002, 5010, 725
1003, 5015, 725
1004, 5020, 726
1005, 5025, 727
1006, 5030, 727
1007, 5035, 728
1008, 5040, 729
1009, 5045, 730
1010, 5050, 731
1011, 5055, 731
1012, 5060, 732
1013, 5065, 733
1014, 5070, 733
1015, 5075, 734
1016, 5080, 735
1017, 5085, 736
1018, 5090, 737
1019, 5095, 737
1020, 5100, 738
1021, 5105, 739
1022, 5110, 740
1023, 5115, 740
1024, 5120, 741
1025, 5125, 741
1026, 5130, 742
1027, 5135, 743
1028, 5140, 744
1029, 5145, 745
1030, 5150, 746
1031, 5155, 747
1032, 5160, 747
1033, 5165, 748
1034, 5170, 749
1035, 5175, 749
1036, 5180, 750
1037, 5185, 751
1038, 5190, 752
1039, 5195, 753
1040, 5200, 753
1041, 5205, 754
1042, 5210, 755
1043, 5215, 756
1044, 5220, 757
1045, 5225, 757
1046, 5230, 758
1047, 5235, 759
1048, 5240, 759
1049, 5245, 760
1050, 5250, 761
1051, 5255, 761
1052, 5260, 762
1053, 5265, 763
1054, 5270, 763
1055, 5275, 764
1056, 5280, 765
1057, 5285, 766
1058, 5290, 767
1059, 5295, 767
1060, 5300, 768
1061, 5305, 769
1062, 5310, 769
1063, 5315, 770
1064, 5320, 771
1065, 5325, 771
1066, 5330, 772
1067, 5335, 773
1068, 5340, 774
1069, 5345, 775
1070, 5350, 775
1071, 5355, 776
1072, 5360, 777
1073, 5365, 777
1074, 5370, 778
1075, 5375, 779
1076, 5380, 780
1077, 5385, 780
1078, 5390, 781
1079, 5395, 782
1080, 5400, 783
1081, 5405, 783
1082, 5410, 784
1083, 5415, 785
1084, 5420, 786
1085, 5425, 787
1086, 5430, 787
1087, 5435, 788
1088, 5440, 788
1089, 5445, 789
1090, 5450, 790
1091, 5455, 791
1092, 5460, 792
1093, 5465, 793
1094, 5470, 793
1095, 5475, 794
1096, 5480, 795
1097, 5485, 796
1098, 5490, 797
1099, 5495, 797
1100, 5500, 798
1101, 5505, 799
1102, 5510, 799
1103, 5515, 800
1104, 5520, 801
1105, 5525, 802
1106, 5530, 803
1107, 5535, 803
1108, 5540, 804
1109, 5545, 805
1110, 5550, 805
1111, 5555, 806
1112, 5560, 807
1113, 5565, 807
1114, 5570, 808
1115, 5575, 809
1116, 5580, 810
1117, 5585, 810
1118, 5590, 811
1119, 5595, 812
1120, 5600, 813
1121, 5605, 813
1122, 5610, 814
1123, 5615, 815
1124, 5620, 815
1125, 5625, 816
1126, 5630, 817
1127, 5635, 817
1128, 5640, 818
1129, 5645, 819
1130, 5650, 819
1131, 5655, 820
1132, 5660, 821
1133, 5665, 822
1134, 5670, 823
1135, 5675, 823
1136, 5680, 824
1137, 5685, 825
1138, 5690, 825
1139, 5695, 826
1140, 5700, 827
1141, 5705, 828
1142, 5710, 829
1143, 5715, 829
1144, 5720, 830
1145, 5725, 831
1146, 5730, 831
1147, 5735, 832
1148, 5740, 833
1149, 5745, 833
1150, 5750, 834
1151, 5755, 835
1152, 5760, 835
1153, 5765, 836
1154, 5770, 837
1155, 5775, 837
1156, 5780, 838
1157, 5785, 839
1158, 5790, 839
1159, 5795, 840
1160, 5800, 841
1161, 5805, 842
1162, 5810, 843
1163, 5815, 843
1164, 5820, 844
1165, 5825, 845
1166, 5830, 845
1167, 5835, 846
1168, 5840, 847
1169, 5845, 847
1170, 5850, 848
1171, 5855, 849
1172, 5860, 850
1173, 5865, 850
1174, 5870, 851
1175, 5875, 852
1176, 5880, 852
1177, 5885, 853
1178, 5890, 854
1179, 5895, 855
1180, 5900, 855
1181, 5905, 856
1182, 5910, 857
1183, 5915, 857
1184, 5920, 858
1185, 5925, 859
1186, 5930, 860
1187, 5935, 861
1188, 5940, 861
1189, 5945, 862
1190, 5950, 863
1191, 5955, 863
1192, 5960, 864
1193, 5965, 865
1194, 5970, 866
1195, 5975, 866
1196, 5980, 867
1197, 5985, 868
1198, 5990, 869
1199, 5995, 869
1200, 6000, 870
1201, 6005, 871
1202, 6010, 871
1203, 6015, 872
1204, 6020, 873
1205, 6025, 873
1206, 6030, 874
1207, 6035, 875
1208, 6040, 876
1209, 6045, 877
1210, 6050, 877
1211, 6055, 878
1212, 6060, 879
1213, 6065, 879
1214, 6070, 880
1215, 6075, 881
1216, 6080, 882
1217, 6085, 883
1218, 6090, 883
1219, 6095, 884
1220, 6100, 885
1221, 6105, 886
1222, 6110, 887
1223, 6115, 887
1224, 6120, 888
1225, 6125, 889
1226, 6130, 889
1227, 6135, 890
1228, 6140, 891
1229, 6145, 891
1230, 6150, 892
1231, 6155, 893
1232, 6160, 894
1233, 6165, 895
1234, 6170, 895
1235, 6175, 896
1236, 6180, 897
1237, 6185, 897
1238, 6190, 898
1239, 6195, 899
1240, 6200, 900
1241, 6205, 901
1242, 6210, 901
1243, 6215, 902
1244, 6220, 903
1245, 6225, 903
1246, 6230, 904
1247, 6235, 905
1248, 6240, 906
1249, 6245, 907
1250, 6250, 907
1251, 6255, 908
1252, 6260, 909
1253, 6265, 909
1254, 6270, 910
1255, 6275, 911
1256, 6280, 912
1257, 6285, 912
1258, 6290, 913
1259, 6295, 914
1260, 6300, 915
1261, 6305, 915
1262, 6310, 916
1263, 6315, 917
1264, 6320, 917
1265, 6325, 918
1266, 6330, 919
1267, 6335, 920
1268, 6340, 921
1269, 6345, 921
1270, 6350, 922
1271, 6355, 923
1272, 6360, 923
1273, 6365, 924
1274, 6370, 925
1275, 6375, 925
1276, 6380, 926
1277, 6385, 927
1278, 6390, 927
1279, 6395, 928
1280, 6400, 929
1281, 6405, 929
1282, 6410, 930
1283, 6415, 931
1284, 6420, 932
1285, 6425, 933
1286, 6430, 933
1287, 6435, 934
1288, 6440, 935
1289, 6445, 935
1290, 6450, 936
1291, 6455, 937
1292, 6460, 938
1293, 6465, 939
1294, 6470, 939
1295, 6475, 940
1296, 6480, 941
1297, 6485, 942
1298, 6490, 943
1299, 6495, 943
1300, 6500, 944
1301, 6505, 945
1302, 6510, 945
1303, 6515, 946
1304, 6520, 947
1305, 6525, 948
1306, 6530, 949
1307, 6535, 949
1308, 6540, 950
1309, 6545, 951
1310, 6550, 951
1311, 6555, 952
1312, 6560, 953
1313, 6565, 953
1314, 6570, 954
1315, 6575, 955
1316, 6580, 956
1317, 6585, 957
1318, 6590, 957
1319, 6595, 958
1320, 6600, 959
1321, 6605, 959
1322, 6610, 960
1323, 6615, 961
1324, 6620, 961
1325, 6625, 962
1326, 6630, 963
1327, 6635, 964
1328, 6640, 965
1329, 6645, 965
1330, 6650, 966
1331, 6655, 967
1332, 6660, 968
1333, 6665, 968
1334, 6670, 969
1335, 6675, 970
1336, 6680, 971
1337, 6685, 971
1338, 6690, 972
1339, 6695, 973
1340, 6700, 973
1341, 6705, 974
1342, 6710, 975
1343, 6715, 975
1344, 6720, 976
1345, 6725, 977
1346, 6730, 978
1347, 6735, 979
1348, 6740, 979
1349, 6745, 980
1350, 6750, 981
1351, 6755, 981
1352, 6760, 982
1353, 6765, 983
1354, 6770, 983
1355, 6775, 985
1356, 6780, 985
1357, 6785, 986
1358, 6790, 987
1359, 6795, 988
1360, 6800, 988
1361, 6805, 989
1362, 6810, 990
1363, 6815, 991
1364, 6820, 991
1365, 6825, 992
1366, 6830, 993
1367, 6835, 994
1368, 6840, 995
1369, 6845, 995
1370, 6850, 996
1371, 6855, 997
1372, 6860, 997
1373, 6865, 998
1374, 6870, 999
1375, 6875, 999
1376, 6880, 1001
1377, 6885, 1001
1378, 6890, 1002
1379, 6895, 1003
1380, 6900, 1003
1381, 6905, 1004
1382, 6910, 1005
1383, 6915, 1005
1384, 6920, 1006
1385, 6925, 1007
1386, 6930, 1007
1387, 6935, 1008
1388, 6940, 1009
1389, 6945, 1010
1390, 6950, 1011
1391, 6955, 1011
1392, 6960, 1012
1393, 6965, 1013
1394, 6970, 1013
1395, 6975, 1014
1396, 6980, 1015
1397, 6985, 1016
1398, 6990, 1017
1399, 6995, 1017
1400, 7000, 1018
1401, 7005, 1018
1402, 7010, 1019
1403, 7015, 1020
1404, 7020, 1021
1405, 7025, 1021
1406, 7030, 1022
1407, 7035, 1023
1408, 7040, 1024
1409, 7045, 1025
1410, 7050, 1025
1411, 7055, 1026
1412, 7060, 1027
1413, 7065, 1027
1414, 7070, 1028
1415, 7075, 1029
1416, 7080, 1029
1417, 7085, 1030
1418, 7090, 1031
1419, 7095, 1031
1420, 7100, 1032
1421, 7105, 1033
1422, 7110, 1034
1423, 7115, 1034
1424, 7120, 1035
1425, 7125, 1036
1426, 7130, 1037
1427, 7135, 1037
1428, 7140, 1038
1429, 7145, 1038
1430, 7150, 1039
1431, 7155, 1040
1432, 7160, 1041
1433, 7165, 1041
1434, 7170, 1042
1435, 7175, 1043
1436, 7180, 1044
1437, 7185, 1045
1438, 7190, 1045
1439, 7195, 1046
1440, 7200, 1047
1441, 7205, 1047
1442, 7210, 1048
1443, 7215, 1049
1444, 7220, 1050
1445, 7225, 1051
1446, 7230, 1051
1447, 7235, 1052
1448, 7240, 1053
1449, 7245, 1053
1450, 7250, 1054
1451, 7255, 1055
1452, 7260, 1056
1453, 7265, 1057
1454, 7270, 1057
1455, 7275, 1058
1456, 7280, 1059
1457, 7285, 1059
1458, 7290, 1060
1459, 7295, 1061
1460, 7300, 1061
1461, 7305, 1062
1462, 7310, 1063
1463, 7315, 1064
1464, 7320, 1065
1465, 7325, 1065
1466, 7330, 1066
1467, 7335, 1067
1468, 7340, 1067
1469, 7345, 1068
1470, 7350, 1069
1471, 7355, 1070
1472, 7360, 1071
1473, 7365, 1071
1474, 7370, 1072
1475, 7375, 1073
1476, 7380, 1073
1477, 7385, 1074
1478, 7390, 1075
1479, 7395, 1076
1480, 7400, 1077
1481, 7405, 1077
1482, 7410, 1078
1483, 7415, 1079
1484, 7420, 1079
1485, 7425, 1080
1486, 7430, 1081
1487, 7435, 1082
1488, 7440, 1083
1489, 7445, 1083
1490, 7450, 1084
1491, 7455, 1085
1492, 7460, 1085
1493, 7465, 1086
1494, 7470, 1087
1495, 7475, 1087
1496, 7480, 1088
1497, 7485, 1089
1498, 7490, 1089
1499, 7495, 1090
1500, 7500, 1091
1501, 7505, 1092
1502, 7510, 1093
1503, 7515, 1093
