Sample No., Time (ms), Motor Count 
174, 870, 331
175, 875, 333
176, 880, 335
177, 885, 337
178, 890, 339
179, 895, 341
180, 900, 343
181, 905, 345
182, 910, 347
183, 915, 349
184, 920, 351
185, 925, 353
186, 930, 355
187, 935, 357
188, 940, 359
189, 945, 361
190, 950, 363
191, 955, 365
192, 960, 367
193, 965, 369
194, 970, 371
195, 975, 373
196, 980, 375
197, 985, 377
198, 990, 379
199, 995, 381
200, 1000, 383
201, 1005, 385
202, 1010, 387
203, 1015, 389
204, 1020, 391
205, 1025, 394
206, 1030, 396
207, 1035, 398
208, 1040, 400
209, 1045, 402
210, 1050, 404
211, 1055, 406
212, 1060, 408
213, 1065, 410
214, 1070, 412
215, 1075, 414
216, 1080, 416
217, 1085, 418
218, 1090, 420
219, 1095, 422
220, 1100, 424
221, 1105, 426
222, 1110, 428
223, 1115, 430
224, 1120, 432
225, 1125, 434
226, 1130, 437
227, 1135, 439
228, 1140, 441
229, 1145, 443
230, 1150, 445
231, 1155, 447
232, 1160, 449
233, 1165, 451
234, 1170, 453
235, 1175, 455
236, 1180, 457
237, 1185, 459
238, 1190, 461
239, 1195, 463
240, 1200, 465
241, 1205, 467
242, 1210, 469
243, 1215, 471
244, 1220, 473
245, 1225, 475
246, 1230, 477
247, 1235, 479
248, 1240, 481
249, 1245, 483
250, 1250, 485
251, 1255, 487
252, 1260, 489
253, 1265, 491
254, 1270, 494
255, 1275, 496
256, 1280, 498
257, 1285, 500
258, 1290, 502
259, 1295, 504
260, 1300, 506
261, 1305, 508
262, 1310, 510
263, 1315, 512
264, 1320, 514
265, 1325, 516
266, 1330, 518
267, 1335, 520
268, 1340, 522
269, 1345, 524
270, 1350, 526
271, 1355, 528
272, 1360, 530
273, 1365, 532
274, 1370, 534
275, 1375, 536
276, 1380, 538
277, 1385, 541
278, 1390, 543
279, 1395, 545
280, 1400, 547
281, 1405, 549
282, 1410, 551
283, 1415, 553
284, 1420, 555
285, 1425, 557
286, 1430, 559
287, 1435, 561
288, 1440, 563
289, 1445, 565
290, 1450, 567
291, 1455, 569
292, 1460, 571
293, 1465, 573
294, 1470, 575
295, 1475, 577
296, 1480, 579
297, 1485, 581
298, 1490, 583
299, 1495, 585
300, 1500, 587
301, 1505, 589
302, 1510, 591
303, 1515, 593
304, 1520, 595
305, 1525, 597
306, 1530, 599
307, 1535, 601
308, 1540, 603
309, 1545, 605
310, 1550, 607
311, 1555, 609
312, 1560, 611
313, 1565, 613
314, 1570, 615
315, 1575, 617
316, 1580, 619
317, 1585, 621
318, 1590, 623
319, 1595, 625
320, 1600, 627
321, 1605, 629
322, 1610, 631
323, 1615, 633
324, 1620, 635
325, 1625, 637
326, 1630, 639
327, 1635, 641
328, 1640, 643
329, 1645, 645
330, 1650, 648
331, 1655, 649
332, 1660, 651
333, 1665, 654
334, 1670, 656
335, 1675, 658
336, 1680, 660
337, 1685, 662
338, 1690, 664
339, 1695, 666
340, 1700, 668
341, 1705, 670
342, 1710, 672
343, 1715, 674
344, 1720, 676
345, 1725, 678
346, 1730, 680
347, 1735, 682
348, 1740, 684
349, 1745, 686
350, 1750, 688
351, 1755, 690
352, 1760, 693
353, 1765, 694
354, 1770, 697
355, 1775, 699
356, 1780, 701
357, 1785, 703
358, 1790, 705
359, 1795, 707
360, 1800, 709
361, 1805, 711
362, 1810, 713
363, 1815, 715
364, 1820, 717
365, 1825, 719
366, 1830, 721
367, 1835, 723
368, 1840, 725
369, 1845, 727
370, 1850, 729
371, 1855, 731
372, 1860, 733
373, 1865, 735
374, 1870, 737
375, 1875, 739
376, 1880, 741
377, 1885, 743
378, 1890, 745
379, 1895, 747
380, 1900, 749
381, 1905, 751
382, 1910, 753
383, 1915, 756
384, 1920, 758
385, 1925, 760
386, 1930, 762
387, 1935, 764
388, 1940, 766
389, 1945, 768
390, 1950, 770
391, 1955, 772
392, 1960, 774
393, 1965, 776
394, 1970, 778
395, 1975, 780
396, 1980, 782
397, 1985, 784
398, 1990, 786
399, 1995, 788
400, 2000, 790
401, 2005, 792
402, 2010, 794
403, 2015, 796
404, 2020, 798
405, 2025, 800
406, 2030, 802
407, 2035, 805
408, 2040, 807
409, 2045, 809
410, 2050, 811
411, 2055, 813
412, 2060, 815
413, 2065, 817
414, 2070, 819
415, 2075, 821
416, 2080, 823
417, 2085, 825
418, 2090, 827
419, 2095, 829
420, 2100, 831
421, 2105, 833
422, 2110, 835
423, 2115, 837
424, 2120, 839
425, 2125, 841
426, 2130, 843
427, 2135, 845
428, 2140, 847
429, 2145, 849
430, 2150, 851
431, 2155, 853
432, 2160, 855
433, 2165, 857
434, 2170, 859
435, 2175, 861
436, 2180, 863
437, 2185, 865
438, 2190, 867
439, 2195, 869
440, 2200, 871
441, 2205, 873
442, 2210, 875
443, 2215, 877
444, 2220, 879
445, 2225, 881
446, 2230, 884
447, 2235, 885
448, 2240, 888
449, 2245, 889
450, 2250, 892
451, 2255, 894
452, 2260, 896
453, 2265, 898
454, 2270, 900
455, 2275, 902
456, 2280, 904
457, 2285, 906
458, 2290, 908
459, 2295, 910
460, 2300, 912
461, 2305, 914
462, 2310, 916
463, 2315, 918
464, 2320, 920
465, 2325, 922
466, 2330, 924
467, 2335, 926
468, 2340, 928
469, 2345, 930
470, 2350, 932
471, 2355, 934
472, 2360, 936
473, 2365, 938
474, 2370, 940
475, 2375, 942
476, 2380, 945
477, 2385, 947
478, 2390, 949
479, 2395, 951
480, 2400, 953
481, 2405, 955
482, 2410, 957
483, 2415, 959
484, 2420, 961
485, 2425, 963
486, 2430, 965
487, 2435, 967
488, 2440, 969
489, 2445, 971
490, 2450, 973
491, 2455, 975
492, 2460, 977
493, 2465, 979
494, 2470, 981
495, 2475, 983
496, 2480, 985
497, 2485, 987
498, 2490, 989
499, 2495, 991
500, 2500, 993
501, 2505, 995
502, 2510, 997
503, 2515, 999
504, 2520, 1001
505, 2525, 1003
506, 2530, 1005
507, 2535, 1007
508, 2540, 1009
509, 2545, 1011
510, 2550, 1013
511, 2555, 1016
512, 2560, 1018
513, 2565, 1020
514, 2570, 1022
515, 2575, 1024
516, 2580, 1026
517, 2585, 1028
518, 2590, 1030
519, 2595, 1032
520, 2600, 1034
521, 2605, 1036
522, 2610, 1038
523, 2615, 1040
524, 2620, 1042
525, 2625, 1044
526, 2630, 1046
527, 2635, 1048
528, 2640, 1050
529, 2645, 1052
530, 2650, 1054
531, 2655, 1056
532, 2660, 1058
533, 2665, 1060
534, 2670, 1062
535, 2675, 1064
536, 2680, 1067
537, 2685, 1069
538, 2690, 1071
539, 2695, 1073
540, 2700, 1075
541, 2705, 1077
542, 2710, 1079
543, 2715, 1081
544, 2720, 1083
545, 2725, 1085
546, 2730, 1087
547, 2735, 1089
548, 2740, 1091
549, 2745, 1093
550, 2750, 1095
551, 2755, 1097
552, 2760, 1099
553, 2765, 1101
554, 2770, 1103
555, 2775, 1105
556, 2780, 1107
557, 2785, 1109
558, 2790, 1111
559, 2795, 1113
560, 2800, 1115
561, 2805, 1117
562, 2810, 1119
563, 2815, 1121
564, 2820, 1123
565, 2825, 1125
566, 2830, 1127
567, 2835, 1129
568, 2840, 1131
569, 2845, 1133
570, 2850, 1135
571, 2855, 1137
572, 2860, 1139
573, 2865, 1141
574, 2870, 1144
575, 2875, 1146
576, 2880, 1148
577, 2885, 1150
578, 2890, 1152
579, 2895, 1154
580, 2900, 1156
581, 2905, 1158
582, 2910, 1160
583, 2915, 1162
584, 2920, 1164
585, 2925, 1166
586, 2930, 1168
587, 2935, 1170
588, 2940, 1172
589, 2945, 1174
590, 2950, 1176
591, 2955, 1178
592, 2960, 1180
593, 2965, 1182
594, 2970, 1184
595, 2975, 1186
596, 2980, 1188
597, 2985, 1190
598, 2990, 1192
599, 2995, 1195
600, 3000, 1197
601, 3005, 1199
602, 3010, 1201
603, 3015, 1203
604, 3020, 1205
605, 3025, 1207
606, 3030, 1209
607, 3035, 1211
608, 3040, 1213
609, 3045, 1215
610, 3050, 1217
611, 3055, 1219
612, 3060, 1221
613, 3065, 1223
614, 3070, 1225
615, 3075, 1227
616, 3080, 1229
617, 3085, 1231
618, 3090, 1233
619, 3095, 1235
620, 3100, 1237
621, 3105, 1239
622, 3110, 1241
623, 3115, 1243
624, 3120, 1245
625, 3125, 1247
626, 3130, 1249
627, 3135, 1251
628, 3140, 1253
629, 3145, 1255
630, 3150, 1257
631, 3155, 1259
632, 3160, 1262
633, 3165, 1264
634, 3170, 1266
635, 3175, 1268
636, 3180, 1270
637, 3185, 1272
638, 3190, 1274
639, 3195, 1276
640, 3200, 1278
641, 3205, 1280
642, 3210, 1282
643, 3215, 1284
644, 3220, 1286
645, 3225, 1288
646, 3230, 1290
647, 3235, 1292
648, 3240, 1294
649, 3245, 1296
650, 3250, 1298
651, 3255, 1300
652, 3260, 1302
653, 3265, 1304
654, 3270, 1306
655, 3275, 1308
656, 3280, 1310
657, 3285, 1312
658, 3290, 1314
659, 3295, 1316
660, 3300, 1318
661, 3305, 1320
662, 3310, 1322
663, 3315, 1324
664, 3320, 1326
665, 3325, 1328
666, 3330, 1330
667, 3335, 1332
668, 3340, 1335
669, 3345, 1337
670, 3350, 1339
671, 3355, 1341
672, 3360, 1343
673, 3365, 1345
674, 3370, 1347
675, 3375, 1349
676, 3380, 1351
677, 3385, 1353
678, 3390, 1355
679, 3395, 1357
680, 3400, 1359
681, 3405, 1361
682, 3410, 1363
683, 3415, 1365
684, 3420, 1367
685, 3425, 1369
686, 3430, 1371
687, 3435, 1373
688, 3440, 1375
689, 3445, 1377
690, 3450, 1379
691, 3455, 1381
692, 3460, 1383
693, 3465, 1385
694, 3470, 1387
695, 3475, 1389
696, 3480, 1391
697, 3485, 1393
698, 3490, 1395
699, 3495, 1397
700, 3500, 1399
701, 3505, 1401
702, 3510, 1403
703, 3515, 1405
704, 3520, 1407
705, 3525, 1409
706, 3530, 1411
707, 3535, 1413
708, 3540, 1415
709, 3545, 1417
710, 3550, 1419
711, 3555, 1421
712, 3560, 1423
713, 3565, 1425
714, 3570, 1428
715, 3575, 1430
716, 3580, 1432
717, 3585, 1434
718, 3590, 1436
719, 3595, 1438
720, 3600, 1440
721, 3605, 1442
722, 3610, 1444
723, 3615, 1446
724, 3620, 1448
725, 3625, 1450
726, 3630, 1452
727, 3635, 1454
728, 3640, 1456
729, 3645, 1458
730, 3650, 1460
731, 3655, 1462
732, 3660, 1464
733, 3665, 1466
734, 3670, 1468
735, 3675, 1470
736, 3680, 1473
737, 3685, 1475
738, 3690, 1477
739, 3695, 1479
740, 3700, 1481
741, 3705, 1483
742, 3710, 1485
743, 3715, 1487
744, 3720, 1489
745, 3725, 1491
746, 3730, 1493
747, 3735, 1495
748, 3740, 1497
749, 3745, 1499
750, 3750, 1501
751, 3755, 1503
752, 3760, 1505
753, 3765, 1507
754, 3770, 1509
755, 3775, 1511
756, 3780, 1513
757, 3785, 1515
758, 3790, 1517
759, 3795, 1519
760, 3800, 1521
761, 3805, 1523
762, 3810, 1525
763, 3815, 1527
764, 3820, 1529
765, 3825, 1531
766, 3830, 1533
767, 3835, 1535
768, 3840, 1537
769, 3845, 1540
770, 3850, 1542
771, 3855, 1544
772, 3860, 1546
773, 3865, 1548
774, 3870, 1550
775, 3875, 1552
776, 3880, 1554
777, 3885, 1556
778, 3890, 1558
779, 3895, 1560
780, 3900, 1562
781, 3905, 1564
782, 3910, 1566
783, 3915, 1568
784, 3920, 1570
785, 3925, 1572
786, 3930, 1574
787, 3935, 1576
788, 3940, 1578
789, 3945, 1580
790, 3950, 1582
791, 3955, 1584
792, 3960, 1586
793, 3965, 1588
794, 3970, 1590
795, 3975, 1593
796, 3980, 1595
797, 3985, 1597
798, 3990, 1599
799, 3995, 1601
800, 4000, 1603
801, 4005, 1605
802, 4010, 1607
803, 4015, 1609
804, 4020, 1611
805, 4025, 1613
806, 4030, 1615
807, 4035, 1617
808, 4040, 1619
809, 4045, 1621
810, 4050, 1623
811, 4055, 1625
812, 4060, 1627
813, 4065, 1629
814, 4070, 1631
815, 4075, 1633
816, 4080, 1635
817, 4085, 1637
818, 4090, 1639
819, 4095, 1641
820, 4100, 1643
821, 4105, 1645
822, 4110, 1647
823, 4115, 1649
824, 4120, 1651
825, 4125, 1653
826, 4130, 1655
827, 4135, 1657
828, 4140, 1659
829, 4145, 1661
830, 4150, 1663
831, 4155, 1665
832, 4160, 1667
833, 4165, 1669
834, 4170, 1671
835, 4175, 1673
836, 4180, 1675
837, 4185, 1677
838, 4190, 1679
839, 4195, 1681
840, 4200, 1683
841, 4205, 1685
842, 4210, 1687
843, 4215, 1689
844, 4220, 1691
845, 4225, 1693
846, 4230, 1695
847, 4235, 1697
848, 4240, 1699
849, 4245, 1701
850, 4250, 1703
851, 4255, 1705
852, 4260, 1708
853, 4265, 1710
854, 4270, 1712
855, 4275, 1714
856, 4280, 1716
857, 4285, 1718
858, 4290, 1720
859, 4295, 1722
860, 4300, 1724
861, 4305, 1726
862, 4310, 1728
863, 4315, 1730
864, 4320, 1732
865, 4325, 1734
866, 4330, 1736
867, 4335, 1738
868, 4340, 1740
869, 4345, 1742
870, 4350, 1744
871, 4355, 1747
872, 4360, 1749
873, 4365, 1751
874, 4370, 1753
875, 4375, 1755
876, 4380, 1757
877, 4385, 1759
878, 4390, 1761
879, 4395, 1763
880, 4400, 1765
881, 4405, 1767
882, 4410, 1769
883, 4415, 1771
884, 4420, 1773
885, 4425, 1775
886, 4430, 1777
887, 4435, 1779
888, 4440, 1781
889, 4445, 1783
890, 4450, 1785
891, 4455, 1787
892, 4460, 1789
893, 4465, 1791
894, 4470, 1793
895, 4475, 1795
896, 4480, 1797
897, 4485, 1799
898, 4490, 1801
899, 4495, 1803
900, 4500, 1805
901, 4505, 1807
902, 4510, 1809
903, 4515, 1811
904, 4520, 1813
905, 4525, 1816
906, 4530, 1818
907, 4535, 1820
908, 4540, 1822
909, 4545, 1824
910, 4550, 1826
911, 4555, 1828
912, 4560, 1830
913, 4565, 1832
914, 4570, 1834
915, 4575, 1836
916, 4580, 1838
917, 4585, 1840
918, 4590, 1842
919, 4595, 1844
920, 4600, 1846
921, 4605, 1848
922, 4610, 1850
923, 4615, 1852
924, 4620, 1854
925, 4625, 1856
926, 4630, 1858
927, 4635, 1860
928, 4640, 1862
929, 4645, 1864
930, 4650, 1866
931, 4655, 1868
932, 4660, 1870
933, 4665, 1872
934, 4670, 1874
935, 4675, 1876
936, 4680, 1879
937, 4685, 1881
938, 4690, 1883
939, 4695, 1885
940, 4700, 1887
941, 4705, 1889
942, 4710, 1891
943, 4715, 1893
944, 4720, 1895
945, 4725, 1897
946, 4730, 1899
947, 4735, 1901
948, 4740, 1903
949, 4745, 1905
950, 4750, 1907
951, 4755, 1909
952, 4760, 1911
953, 4765, 1913
954, 4770, 1915
955, 4775, 1917
956, 4780, 1919
957, 4785, 1921
958, 4790, 1923
959, 4795, 1925
960, 4800, 1927
961, 4805, 1929
962, 4810, 1931
963, 4815, 1933
964, 4820, 1935
965, 4825, 1937
966, 4830, 1939
967, 4835, 1941
968, 4840, 1943
969, 4845, 1945
970, 4850, 1947
971, 4855, 1949
972, 4860, 1951
973, 4865, 1953
974, 4870, 1955
975, 4875, 1957
976, 4880, 1960
977, 4885, 1962
978, 4890, 1964
979, 4895, 1966
980, 4900, 1968
981, 4905, 1970
982, 4910, 1972
983, 4915, 1974
984, 4920, 1976
985, 4925, 1978
986, 4930, 1980
987, 4935, 1982
988, 4940, 1984
989, 4945, 1986
990, 4950, 1988
991, 4955, 1990
992, 4960, 1992
993, 4965, 1994
994, 4970, 1996
995, 4975, 1998
996, 4980, 2000
997, 4985, 2002
998, 4990, 2004
999, 4995, 2006
1000, 5000, 2008
1001, 5005, 2010
1002, 5010, 2012
1003, 5015, 2014
1004, 5020, 2016
1005, 5025, 2018
1006, 5030, 2021
1007, 5035, 2023
1008, 5040, 2025
1009, 5045, 2027
1010, 5050, 2029
1011, 5055, 2031
1012, 5060, 2033
1013, 5065, 2035
1014, 5070, 2037
1015, 5075, 2039
1016, 5080, 2041
1017, 5085, 2043
1018, 5090, 2045
1019, 5095, 2047
1020, 5100, 2049
1021, 5105, 2051
1022, 5110, 2053
1023, 5115, 2055
1024, 5120, 2057
1025, 5125, 2059
1026, 5130, 2061
1027, 5135, 2063
1028, 5140, 2065
1029, 5145, 2067
1030, 5150, 2069
1031, 5155, 2071
1032, 5160, 2073
1033, 5165, 2075
1034, 5170, 2077
1035, 5175, 2079
1036, 5180, 2081
1037, 5185, 2083
1038, 5190, 2085
1039, 5195, 2087
1040, 5200, 2089
1041, 5205, 2091
1042, 5210, 2093
1043, 5215, 2095
1044, 5220, 2097
1045, 5225, 2099
1046, 5230, 2101
1047, 5235, 2103
1048, 5240, 2105
1049, 5245, 2107
1050, 5250, 2109
1051, 5255, 2111
1052, 5260, 2113
1053, 5265, 2116
1054, 5270, 2118
1055, 5275, 2120
1056, 5280, 2122
1057, 5285, 2124
1058, 5290, 2126
1059, 5295, 2128
1060, 5300, 2130
1061, 5305, 2132
1062, 5310, 2134
1063, 5315, 2136
1064, 5320, 2138
1065, 5325, 2140
1066, 5330, 2142
1067, 5335, 2144
1068, 5340, 2146
1069, 5345, 2148
1070, 5350, 2150
1071, 5355, 2152
1072, 5360, 2154
1073, 5365, 2156
1074, 5370, 2158
1075, 5375, 2160
1076, 5380, 2162
1077, 5385, 2164
1078, 5390, 2166
1079, 5395, 2168
1080, 5400, 2170
1081, 5405, 2172
1082, 5410, 2175
1083, 5415, 2177
1084, 5420, 2179
1085, 5425, 2181
1086, 5430, 2183
1087, 5435, 2185
1088, 5440, 2187
1089, 5445, 2189
1090, 5450, 2191
1091, 5455, 2193
1092, 5460, 2195
1093, 5465, 2197
1094, 5470, 2199
1095, 5475, 2201
1096, 5480, 2203
1097, 5485, 2205
1098, 5490, 2207
1099, 5495, 2209
1100, 5500, 2211
1101, 5505, 2213
1102, 5510, 2215
1103, 5515, 2217
1104, 5520, 2219
1105, 5525, 2221
1106, 5530, 2223
1107, 5535, 2225
1108, 5540, 2227
1109, 5545, 2229
1110, 5550, 2231
1111, 5555, 2233
1112, 5560, 2235
1113, 5565, 2237
1114, 5570, 2239
1115, 5575, 2241
1116, 5580, 2243
1117, 5585, 2246
1118, 5590, 2248
1119, 5595, 2250
1120, 5600, 2252
1121, 5605, 2254
1122, 5610, 2256
1123, 5615, 2258
1124, 5620, 2260
1125, 5625, 2262
1126, 5630, 2264
1127, 5635, 2266
1128, 5640, 2268
1129, 5645, 2270
1130, 5650, 2272
1131, 5655, 2274
1132, 5660, 2276
1133, 5665, 2278
1134, 5670, 2280
1135, 5675, 2282
1136, 5680, 2284
1137, 5685, 2286
1138, 5690, 2288
1139, 5695, 2291
1140, 5700, 2293
1141, 5705, 2295
1142, 5710, 2297
1143, 5715, 2299
1144, 5720, 2301
1145, 5725, 2303
1146, 5730, 2305
1147, 5735, 2307
1148, 5740, 2309
1149, 5745, 2311
1150, 5750, 2313
1151, 5755, 2315
1152, 5760, 2317
1153, 5765, 2319
1154, 5770, 2321
1155, 5775, 2323
1156, 5780, 2325
1157, 5785, 2327
1158, 5790, 2329
1159, 5795, 2331
1160, 5800, 2333
1161, 5805, 2335
1162, 5810, 2337
1163, 5815, 2339
1164, 5820, 2341
1165, 5825, 2343
1166, 5830, 2345
1167, 5835, 2347
1168, 5840, 2349
1169, 5845, 2351
1170, 5850, 2353
1171, 5855, 2355
1172, 5860, 2357
1173, 5865, 2359
1174, 5870, 2361
1175, 5875, 2363
1176, 5880, 2365
1177, 5885, 2367
1178, 5890, 2369
1179, 5895, 2371
1180, 5900, 2373
1181, 5905, 2375
1182, 5910, 2377
1183, 5915, 2379
1184, 5920, 2381
1185, 5925, 2383
1186, 5930, 2385
1187, 5935, 2388
1188, 5940, 2390
1189, 5945, 2391
1190, 5950, 2394
1191, 5955, 2396
1192, 5960, 2398
1193, 5965, 2400
1194, 5970, 2402
1195, 5975, 2404
1196, 5980, 2406
1197, 5985, 2408
1198, 5990, 2410
1199, 5995, 2412
1200, 6000, 2414
1201, 6005, 2416
1202, 6010, 2418
1203, 6015, 2420
1204, 6020, 2422
1205, 6025, 2424
1206, 6030, 2426
1207, 6035, 2428
1208, 6040, 2430
1209, 6045, 2432
1210, 6050, 2434
1211, 6055, 2436
1212, 6060, 2438
1213, 6065, 2440
1214, 6070, 2442
1215, 6075, 2444
1216, 6080, 2446
1217, 6085, 2448
1218, 6090, 2450
1219, 6095, 2452
1220, 6100, 2454
1221, 6105, 2456
1222, 6110, 2458
1223, 6115, 2461
1224, 6120, 2463
1225, 6125, 2465
1226, 6130, 2467
1227, 6135, 2469
1228, 6140, 2471
1229, 6145, 2473
1230, 6150, 2475
1231, 6155, 2477
1232, 6160, 2479
1233, 6165, 2481
1234, 6170, 2483
1235, 6175, 2485
1236, 6180, 2487
1237, 6185, 2489
1238, 6190, 2491
1239, 6195, 2493
1240, 6200, 2495
1241, 6205, 2497
1242, 6210, 2499
1243, 6215, 2501
1244, 6220, 2503
1245, 6225, 2505
1246, 6230, 2507
1247, 6235, 2509
1248, 6240, 2511
1249, 6245, 2513
1250, 6250, 2515
1251, 6255, 2517
1252, 6260, 2519
1253, 6265, 2521
1254, 6270, 2523
1255, 6275, 2525
1256, 6280, 2527
1257, 6285, 2529
1258, 6290, 2532
1259, 6295, 2534
1260, 6300, 2536
1261, 6305, 2538
1262, 6310, 2540
1263, 6315, 2542
1264, 6320, 2544
1265, 6325, 2546
1266, 6330, 2548
1267, 6335, 2550
1268, 6340, 2552
1269, 6345, 2554
1270, 6350, 2556
1271, 6355, 2558
1272, 6360, 2560
1273, 6365, 2562
1274, 6370, 2564
1275, 6375, 2566
1276, 6380, 2568
1277, 6385, 2570
1278, 6390, 2572
1279, 6395, 2574
1280, 6400, 2577
1281, 6405, 2579
1282, 6410, 2581
1283, 6415, 2583
1284, 6420, 2585
1285, 6425, 2587
1286, 6430, 2589
1287, 6435, 2591
1288, 6440, 2593
1289, 6445, 2595
1290, 6450, 2597
1291, 6455, 2599
1292, 6460, 2601
1293, 6465, 2603
1294, 6470, 2605
1295, 6475, 2607
1296, 6480, 2609
1297, 6485, 2611
1298, 6490, 2613
1299, 6495, 2615
1300, 6500, 2617
1301, 6505, 2619
1302, 6510, 2621
1303, 6515, 2623
1304, 6520, 2625
1305, 6525, 2627
1306, 6530, 2629
1307, 6535, 2631
1308, 6540, 2633
1309, 6545, 2635
1310, 6550, 2637
1311, 6555, 2639
1312, 6560, 2641
1313, 6565, 2643
1314, 6570, 2645
1315, 6575, 2647
1316, 6580, 2649
1317, 6585, 2651
1318, 6590, 2653
1319, 6595, 2655
1320, 6600, 2658
1321, 6605, 2659
1322, 6610, 2661
1323, 6615, 2663
1324, 6620, 2666
1325, 6625, 2668
1326, 6630, 2670
1327, 6635, 2672
1328, 6640, 2674
1329, 6645, 2676
1330, 6650, 2678
1331, 6655, 2680
1332, 6660, 2682
1333, 6665, 2684
1334, 6670, 2686
1335, 6675, 2688
1336, 6680, 2690
1337, 6685, 2692
1338, 6690, 2694
1339, 6695, 2696
1340, 6700, 2698
1341, 6705, 2700
1342, 6710, 2702
1343, 6715, 2704
1344, 6720, 2706
1345, 6725, 2708
1346, 6730, 2710
1347, 6735, 2712
1348, 6740, 2714
1349, 6745, 2716
1350, 6750, 2718
1351, 6755, 2720
1352, 6760, 2722
1353, 6765, 2724
1354, 6770, 2726
1355, 6775, 2728
1356, 6780, 2731
1357, 6785, 2732
1358, 6790, 2734
1359, 6795, 2736
1360, 6800, 2738
1361, 6805, 2740
1362, 6810, 2742
1363, 6815, 2745
1364, 6820, 2747
1365, 6825, 2749
1366, 6830, 2751
1367, 6835, 2753
1368, 6840, 2755
1369, 6845, 2757
1370, 6850, 2759
1371, 6855, 2761
1372, 6860, 2763
1373, 6865, 2765
1374, 6870, 2767
1375, 6875, 2769
1376, 6880, 2771
1377, 6885, 2773
1378, 6890, 2775
1379, 6895, 2777
1380, 6900, 2779
1381, 6905, 2781
1382, 6910, 2783
1383, 6915, 2785
1384, 6920, 2787
1385, 6925, 2789
1386, 6930, 2791
1387, 6935, 2793
1388, 6940, 2795
1389, 6945, 2797
1390, 6950, 2799
1391, 6955, 2801
1392, 6960, 2803
1393, 6965, 2805
1394, 6970, 2807
1395, 6975, 2809
1396, 6980, 2811
1397, 6985, 2813
1398, 6990, 2815
1399, 6995, 2817
1400, 7000, 2819
1401, 7005, 2821
1402, 7010, 2823
1403, 7015, 2825
1404, 7020, 2828
1405, 7025, 2830
1406, 7030, 2832
1407, 7035, 2834
1408, 7040, 2836
1409, 7045, 2838
1410, 7050, 2840
1411, 7055, 2842
1412, 7060, 2844
1413, 7065, 2846
1414, 7070, 2848
1415, 7075, 2850
1416, 7080, 2852
1417, 7085, 2854
1418, 7090, 2856
1419, 7095, 2858
1420, 7100, 2860
1421, 7105, 2862
1422, 7110, 2864
1423, 7115, 2866
1424, 7120, 2868
